Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
22,43.75,18.75,18.75,18.75,0,-3.736968182,193.22432,137.55693,136.58489,140.16099,181.43438,188.47042,66.76275,72.74154,70.97077,52.016766,40.1723164,46.0945412,154.6371933,69.79878477,130.0572056,182.6061558,98.44853196,141.9375202,125.7854987,0.364429447,2.669110756,2.65870913,2.761336174,2.627838472,2.775336403,2.609624102,2.609624102,2.681582553,2.681582553,2.677243431,2.677243431,2.69321392,2.69321392,2.602897089,2.681462512,2.579702583,2.717961812,2.643110218,2.643110218,2.746148218,2.746148218,2.714656362,2.714656362,2.69361654,2.714617628,2.651156419,2.582640959,2.639813755,2.639813755,2.669725342,2.669725342,2.581135229,2.581135229,2.642989805,2.642989805,2.834607859,2.701939908,2.761888199,2.761888199,2.754069374,2.754069374,2.671475292,2.671475292,2.732304957,2.732304957,2.614697283,2.770159031,2.705944123,2.705944123,2.629907317,2.629907317,2.788849304,2.788849304,2.680718292,2.680718292,2.648123023,2.692081865,2.67114365,2.67114365,2.555489202,2.555489202,2.708376306,2.708376306,2.655500962,2.676801105,2.699471991,2.699471991,2.77764491,2.77764491,2.614202289,2.614202289,2.57882445,2.600752649,2.641410474,2.641410474,2.625658426,2.625658426,2.759939934,2.759939934,2.72535373,2.704436014,2.580896455,2.618830233,2.635449095,2.701482583,2.754795115,2.852607551,2.642814165,2.733249408,2.641595743,2.788912575,2.511278962,2.725552293,2.731939778,2.586280677,2.731364602,2.669110756,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,1,0,0,0,0,3,3,0,2,0,0,3,3,2,2,1,1,0,0,0,2,0,0,3,3,2,2,0,0,3,3,2,1,3,3,1,1,0,0,0,0,2,1,2,2,1,1,0,0,3,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,2,2,3,3,0,0,3,3,1,0,0,3,1,0,0,3,0,3,0,3,0,3,0,3
23,43.75,18.75,18.75,18.75,0,-3.743473212,196.03395,133.0971,129.76683,137.52787,187.54766,195.10261,64.04417,73.56379,68.82,53.17175333,44.64810063,48.90992698,153.2742022,82.64646629,138.6276464,179.0559192,110.7329431,148.3714601,132.6230699,0.355788876,2.62481123,2.671389779,2.969050633,2.59165479,2.850500602,2.629210827,2.629210827,2.831793883,2.831793883,2.773215537,2.773215537,2.750090175,2.750090175,2.477189143,2.792503696,2.579329541,2.836765991,2.486072012,2.486072012,2.729859618,2.729859618,2.697602358,2.697602358,2.735025105,2.714215195,2.738445869,2.561872351,2.654794976,2.654794976,2.657351049,2.657351049,2.503814339,2.503814339,2.684268033,2.684268033,2.779019324,2.587800908,2.815975912,2.815975912,2.855690717,2.855690717,2.661109626,2.661109626,2.663972555,2.663972555,2.615420082,2.666831647,2.644807962,2.644807962,2.662683723,2.662683723,2.744186232,2.744186232,2.59760993,2.59760993,2.563811628,2.680263179,2.692872438,2.692872438,2.552193919,2.552193919,2.708806911,2.708806911,2.636490714,2.657909232,2.736985038,2.736985038,2.686280648,2.686280648,2.636951968,2.636951968,2.583527771,2.605381727,2.701379224,2.701379224,2.58608529,2.58608529,2.725982501,2.725982501,2.718983067,2.698049428,2.694418425,2.519103396,2.813415558,2.618928018,2.947354163,2.760114045,2.805719125,2.678092133,2.561524629,2.782585147,2.526473784,2.788578624,2.619401187,2.569169182,2.645015082,2.62481123,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,2,0,0,1,1,2,2,2,2,3,3,1,2,0,0,1,1,2,2,0,0,3,3,0,0,1,1,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,1,1,0,0,3,3,3,3,2,2,0,0,3,3,3,3,2,0,3,3,2,0,3,3,0,0,0,0,3,3,3,3
24,43.75,18.75,18.75,18.75,0,-3.742081736,188.16578,135.67546,141.52763,134.39028,191.22612,181.94859,63.03551,66.29182,73.02936,50.45447933,39.62940927,45.0419443,153.8363589,69.87912954,127.5554406,175.968675,97.59729572,138.6505733,123.1105966,0.366621695,2.780840927,2.614533602,2.543111551,2.70569293,2.609328408,2.68409264,2.68409264,2.624468741,2.624468741,2.617039435,2.617039435,2.681052645,2.660107081,2.835566357,2.745468109,2.753935942,2.586261524,2.749897257,2.749897257,2.660390992,2.660390992,2.645104739,2.645104739,2.550726294,2.550726294,2.65290097,2.976415478,2.653123512,2.653123512,2.617376532,2.617376532,2.777856303,2.777856303,2.65543074,2.65543074,2.577973894,2.821898831,2.631760369,2.631760369,2.577434868,2.577434868,2.749213045,2.749213045,2.678149874,2.678149874,2.757421061,2.711054874,2.656053301,2.656053301,2.654370044,2.654370044,2.564036642,2.564036642,2.704073491,2.683307631,2.716339803,2.629454611,2.800372258,2.800372258,2.836908813,2.836908813,2.676151496,2.676151496,2.647038693,2.647038693,2.642574477,2.642574477,2.686879155,2.686879155,2.728380997,2.707801556,2.783483736,2.783483736,2.600202425,2.600202425,2.729055021,2.729055021,2.574817439,2.596451125,2.636755403,2.636755403,2.681354502,2.713994101,2.734362744,2.699880488,2.631998084,2.664416168,2.59586271,2.58767868,2.656183722,2.625055955,2.801526614,2.797637067,2.718699048,2.954579383,2.589232131,2.780840927,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,1,3,3,2,2,0,0,0,3,0,0,2,2,0,0,1,1,3,3,0,3,0,0,2,2,0,0,3,3,0,0,1,2,2,2,1,1,3,3,2,2,1,2,0,0,1,1,3,3,0,0,0,0,1,1,2,2,0,0,3,3,0,0,3,3,2,2,0,0,0,0,2,2,2,2,3,3,0,0,0,0,0,0,3,3,0,0,1,3,3,0,1,3,3,0,2,0,2,0,3,0,3,0
25,18.75,43.75,18.75,18.75,0,-4.032254958,204.88856,143.36529,137.29789,146.84704,201.78085,209.29575,73.2441,83.43995,79.97244,59.89496067,48.71773392,54.30634729,163.4428444,87.50130054,152.7735075,203.3326431,119.5951728,164.6838912,146.6741439,0.350432787,2.728753198,2.640112304,2.916858888,2.632949339,2.87911913,2.620870639,2.620870639,2.847495857,2.847495857,2.744188638,2.744188638,2.758081876,2.758081876,2.442823857,2.716036447,2.654872181,2.912208838,2.48502895,2.48502895,2.689219614,2.689219614,2.644384839,2.644384839,2.767151373,2.746639333,2.662615689,2.475915545,2.631625511,2.631625511,2.698386204,2.698386204,2.549563851,2.549563851,2.60116785,2.60116785,2.654137039,2.448813399,2.684507227,2.684507227,2.759283334,2.759283334,2.626725016,2.626725016,2.523941652,2.523941652,2.632413287,2.630087818,2.569477299,2.569477299,2.69006121,2.69006121,2.751625575,2.751625575,2.6121995,2.6121995,2.649234716,2.644060769,2.557992785,2.557992785,2.586126612,2.586126612,2.603956086,2.603956086,2.734802811,2.7140463,2.780273873,2.780273873,2.666362117,2.666362117,2.586545275,2.586545275,2.53296907,2.555196941,2.834198416,2.834198416,2.643731331,2.643731331,2.7664807,2.7664807,2.749979278,2.729338186,2.717961975,2.53063271,2.783484544,2.59003146,2.778147747,2.594192733,2.97951266,2.768024753,2.565456319,2.625976515,2.479516964,2.526056516,2.586332323,2.539928412,2.811605894,2.728753198,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,1,0,2,1,1,2,2,2,2,3,3,1,1,0,2,1,1,2,2,0,0,3,3,1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,2,0,0,1,1,0,2,2,2,0,0,1,1,3,3,0,2,0,0,0,0,1,1,3,3,1,1,0,0,3,3,3,3,2,2,1,1,3,3,3,3,2,0,3,3,2,0,3,3,0,1,0,1,3,3,3,3
26,18.75,43.75,18.75,18.75,0,-4.033932973,214.31709,141.30645,138.63329,156.03058,193.63946,198.59755,71.28241,86.9538,69.50858,56.92121,42.66131391,49.79126195,164.2771933,73.75998899,138.4466731,195.6372246,104.397221,151.3122407,135.667195,0.362359475,2.566029368,2.739969826,2.714753403,2.757149572,2.726658477,2.665616951,2.665616951,2.630501572,2.630501572,2.74268064,2.74268064,2.743733044,2.743733044,2.739969826,2.714753403,2.757149572,2.726658477,2.665616951,2.665616951,2.630501572,2.630501572,2.74268064,2.74268064,2.743733044,2.743733044,2.606851112,2.606851112,2.71092207,2.71092207,2.666324531,2.666324531,2.666324531,2.666324531,2.601566485,2.601566485,2.575292798,2.575292798,2.748062842,2.748062842,2.629716161,2.629716161,2.629716161,2.629716161,2.60925925,2.60925925,2.612087768,2.585875576,2.589581358,2.589581358,2.659295567,2.659295567,2.636692322,2.636692322,2.610233061,2.610233061,2.612087768,2.585875576,2.589581358,2.589581358,2.659295567,2.659295567,2.636692322,2.636692322,2.610233061,2.610233061,2.765421668,2.765421668,2.607945455,2.607945455,2.669388489,2.669388489,2.669388489,2.669388489,2.729862561,2.750414097,2.57796593,2.59971853,2.615948144,2.637387493,2.615948144,2.637387493,2.73537923,2.73537923,2.776589807,2.776589807,2.728480756,2.728480756,2.706673736,2.706673736,2.600885361,2.579561095,2.600885361,2.579561095,2.625723818,2.625723818,2.566029368,2.566029368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,0,1,2,3,2,2,2,2,3,3,1,1,0,1,2,3,2,2,2,2,3,3,1,1,0,0,2,2,3,3,3,3,1,1,0,0,2,2,3,3,3,3,1,1,2,3,3,3,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
27,18.75,43.75,18.75,18.75,0,-4.019489478,201.1779,144.13298,143.23647,141.34214,206.51834,201.71173,72.61046,76.75511,78.17525,57.55458933,47.10756914,52.33107924,162.9812389,84.93903982,148.0593818,196.8111602,116.0004635,159.5550264,141.8149482,0.354978249,2.674248484,2.650910162,2.653777167,2.665040374,2.660936293,2.661859227,2.661859227,2.737697264,2.737697264,2.608523405,2.608523405,2.624986896,2.624986896,2.566179523,2.590192204,2.598511799,2.588466222,2.575658345,2.575658345,2.694476413,2.694476413,2.62579012,2.62579012,2.606817379,2.585165013,2.643018763,2.577199224,2.621093615,2.621093615,2.627039223,2.627039223,2.551517295,2.551517295,2.62766623,2.62766623,2.840723057,2.754143785,2.587595893,2.587595893,2.80522854,2.80522854,2.691579061,2.691579061,2.759619398,2.759619398,2.651003035,2.88246561,2.655535195,2.655535195,2.652523387,2.652523387,2.752382578,2.752382578,2.725422359,2.725422359,2.611665429,2.79595845,2.675990171,2.675990171,2.582040617,2.582040617,2.682294605,2.682294605,2.726096072,2.705398509,2.681909601,2.681909601,2.679274378,2.679274378,2.698273047,2.698273047,2.671290719,2.650165166,2.522918019,2.522918019,2.746917343,2.746917343,2.684183328,2.684183328,2.616806298,2.638198989,2.566910358,2.506075933,2.701031882,2.611692337,2.787572809,2.709407375,2.608731692,2.550646318,2.619758521,2.823929682,2.559681807,2.752223577,2.800930652,2.724416073,2.719016123,2.674248484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,2,2,0,2,3,1,1,1,1,1,3,3,2,2,0,2,3,1,1,1,1,1,0,0,3,3,1,1,1,1,3,3,0,0,0,0,1,1,1,1,3,3,0,0,2,2,3,1,3,3,0,0,2,2,2,2,3,1,0,0,0,0,2,2,3,3,1,1,0,0,2,2,3,3,1,1,2,2,2,2,3,3,3,0,2,3,3,0,2,3,0,2,0,2,2,3,2,3
28,6.25,6.25,6.25,81.25,0,-3.776471222,193.5498,147.21464,147.14278,147.14278,193.5498,193.29005,67.85539,67.63677,67.63677,49.88508267,38.25358735,44.06933501,162.5988944,66.29846606,125.3827265,178.3695327,94.17127763,137.2407483,121.253519,0.375713055,2.753068653,2.85988112,2.768308765,2.802864041,2.71955081,2.80219162,2.80219162,2.762738408,2.762738408,2.792037961,2.792037961,2.758164838,2.758164838,2.804774643,2.719551229,2.80956808,2.729434155,2.780767144,2.780767144,2.743237292,2.743237292,2.780969817,2.780969817,2.782190449,2.760977144,2.746402031,2.707329598,2.810651467,2.810651467,2.788771429,2.788771429,2.750668945,2.750668945,2.759957484,2.759957484,2.859880551,2.802864184,2.762738409,2.762738409,2.792037963,2.792037963,2.758164841,2.758164841,2.80219162,2.80219162,2.70733031,2.804774487,2.788771414,2.788771414,2.759958188,2.759958188,2.810650751,2.810650751,2.750668933,2.750668933,2.711129423,2.809568644,2.77134217,2.77134217,2.730054939,2.730054939,2.78858071,2.78858071,2.754709708,2.775970907,2.788580711,2.788580711,2.730054939,2.730054939,2.77134217,2.77134217,2.754709708,2.775970907,2.743236591,2.743236591,2.780767853,2.780767853,2.780969826,2.780969826,2.782190457,2.760977153,2.789495356,2.774625941,2.773617444,2.753068512,2.797495587,2.781867998,2.781867716,2.756361574,2.807090885,2.789495214,2.760948656,2.773617302,2.760948656,2.735301279,2.774626081,2.753068653,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,2,2,3,3,1,1,3,3,3,3,3,3,3,3,0,0,2,2,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,2,2,3,3,1,1,3,3,0,0,2,2,3,3,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,0,0,3,3,3,3,3,3,2,3,3,3,2,3,3,3,1,3,1,3,3,3,3,3
29,6.25,6.25,6.25,81.25,0,-3.780437264,192.88407,148.91435,146.91989,144.61342,195.52784,196.73114,70.08132,68.64497,69.95433,51.38248333,39.51565263,45.44906798,162.8931522,68.57697048,129.0081604,182.663574,97.16479655,141.0598249,124.745402,0.372364798,2.775245537,2.783040294,2.817271936,2.808188392,2.832344419,2.762801654,2.762801654,2.782829667,2.782829667,2.801398335,2.801398335,2.822607895,2.822607895,2.783039594,2.817272638,2.808187699,2.832345116,2.762800949,2.762800949,2.782830377,2.782830377,2.801398335,2.801398335,2.822607895,2.822607895,2.71670224,2.716701524,2.797309914,2.797309914,2.775952163,2.775952163,2.775951455,2.775951455,2.731447869,2.731447869,2.728557762,2.728558488,2.800793679,2.800793679,2.769666829,2.769666829,2.769667536,2.769667536,2.6952463,2.6952463,2.731280567,2.752524626,2.718684738,2.718684738,2.760131457,2.760131457,2.785639289,2.785639289,2.736768699,2.736768699,2.731279856,2.752525345,2.718684738,2.718684738,2.760130753,2.760130753,2.785639999,2.785639999,2.736768699,2.736768699,2.800350905,2.821266416,2.728538403,2.750000148,2.744493732,2.765831673,2.744493026,2.765830973,2.82628632,2.82628632,2.75740899,2.75740899,2.790557887,2.790557887,2.790558599,2.790558599,2.811610925,2.811610225,2.800808915,2.800808224,2.794493463,2.794494164,2.846600037,2.846600735,2.726548095,2.697935263,2.726547373,2.697935989,2.716961731,2.716961018,2.775244821,2.775245537,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,1,1,3,2,3,3,0,0,1,1,3,3,3,2,3,3,0,0,1,1,3,3,3,3,0,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,1,3,3,3,3
30,6.25,6.25,6.25,81.25,0,-3.780379258,195.70832,148.92603,144.67824,146.85326,193.05601,196.65166,70.14556,69.91202,68.71926,51.41926533,39.57817053,45.49871793,162.9256722,68.71874267,129.1631502,182.742812,97.32584796,141.2049585,124.8721934,0.372260572,2.793778568,2.77525039,2.846605784,2.716967296,2.800849206,2.736771446,2.736771446,2.822608707,2.822608707,2.790553677,2.790553677,2.755136117,2.755136117,2.69793863,2.794495631,2.726548703,2.811655988,2.718685854,2.718685854,2.80140062,2.80140062,2.769661857,2.769661857,2.775912924,2.775912924,2.77525039,2.69793863,2.78562298,2.78562298,2.757424432,2.757424432,2.695253649,2.695253649,2.78562298,2.78562298,2.846605784,2.794495631,2.782831834,2.782831834,2.826276368,2.826276368,2.800787323,2.800787323,2.782831834,2.782831834,2.716967296,2.800849206,2.790553677,2.790553677,2.736771446,2.736771446,2.822608707,2.822608707,2.755136117,2.755136117,2.726548703,2.811655988,2.769661857,2.769661857,2.718685854,2.718685854,2.80140062,2.80140062,2.775912924,2.775912924,2.760137057,2.760137057,2.760137057,2.760137057,2.73924425,2.73924425,2.721012776,2.721012776,2.752169768,2.773448599,2.752169768,2.773448599,2.800360385,2.821275773,2.797596376,2.818532274,2.752530441,2.728555714,2.731245117,2.706251859,2.832341402,2.817276834,2.808153723,2.793778568,2.752530441,2.832341402,2.728555714,2.817276834,2.731245117,2.706251859,2.808153723,2.793778568,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,1,3,0,3,3,3,3,3,2,2,3,3,1,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,0,3,2,2,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
31,6.25,6.25,81.25,6.25,0,-3.234118478,168.20343,127.20233,131.66525,138.17961,163.95286,166.47441,34.71718,43.99342,35.97465,29.709284,24.63885296,27.17406848,143.63612,46.78502346,79.77367352,104.2843705,63.2005099,85.6273836,76.68619808,0.411017974,2.913825576,2.963658213,2.939586768,2.807064062,2.801009697,2.859212963,2.859212963,2.828635135,2.828635135,2.960901887,2.960901887,2.881061736,2.881061736,2.991978319,2.979447365,3.048512501,2.985946294,2.893957986,2.893957986,2.878776982,2.878776982,2.940114575,2.940114575,2.893746307,2.893746307,2.863331662,2.92092347,2.974968897,2.974968897,2.847396227,2.847396227,2.8919065,2.8919065,2.901799746,2.901799746,2.830162507,2.893500507,2.998221799,2.998221799,2.835218815,2.835218815,2.885898359,2.885898359,2.9203511,2.9203511,2.736317016,2.743499404,2.882956215,2.882956215,2.76476237,2.76476237,2.738909043,2.738909043,2.862651774,2.862651774,2.95480767,2.913090837,2.905171944,2.905171944,2.996548932,2.996548932,2.970507554,2.970507554,2.848278029,2.848278029,2.908809008,2.908809008,2.809661155,2.809661155,2.773265292,2.773265292,3.00131003,3.00131003,2.867050224,2.88816786,2.787478898,2.809194761,2.744839054,2.766889596,2.927134717,2.947821951,2.950226357,2.977618847,2.88430565,2.913747444,2.956294708,2.99223321,2.812093137,2.869652989,2.803135261,2.816989701,3.039375797,3.053214093,2.741930603,2.974505256,2.678336262,2.913825576,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0,0,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0,0,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,2
32,6.25,6.25,81.25,6.25,0,-3.233403804,169.61181,124.58722,135.99084,135.99084,169.61181,164.4029,27.8404,48.82767,48.82767,32.23632267,25.34648919,28.79140593,144.0849244,47.99349551,82.00450252,107.3665914,64.9000467,88.05441493,80.98032173,0.406328019,2.857042415,2.988509679,2.97251993,2.986740745,2.988509679,2.887913604,2.887913604,2.870983657,2.870983657,2.870983657,2.870983657,2.887913604,2.887913604,2.914872518,2.908489257,2.944403211,2.920550555,2.870860022,2.870860022,2.850181531,2.850181531,2.916095396,2.916095396,2.936870916,2.936870916,2.920550555,2.863043223,2.915741003,2.915741003,2.955087531,2.955087531,2.877472433,2.877472433,2.849483437,2.849483437,2.908489257,2.830377325,2.856907927,2.856907927,2.856907927,2.856907927,2.791657532,2.791657532,2.791657532,2.791657532,2.944403211,2.914872518,2.850181531,2.850181531,2.936870916,2.936870916,2.916095396,2.916095396,2.870860022,2.870860022,2.878363907,2.863043223,2.809565249,2.809565249,2.818766736,2.818766736,2.809565249,2.809565249,2.818766736,2.818766736,2.869938353,2.890683924,2.823688115,2.844770987,2.869938353,2.890683924,2.823688115,2.844770987,2.955087531,2.955087531,2.877472433,2.877472433,2.915741003,2.915741003,2.849483437,2.849483437,3.00071478,3.02677506,2.912510606,2.940922994,2.846650681,2.870688352,3.00071478,3.033431602,3.033431602,2.870688352,2.857042415,2.73730086,2.940922994,2.793169366,3.02677506,2.857042415,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,2,2,2,2,2,2,2,2,2,0,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
