Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
62,0,50,50,0,0,-3.86580365,180.88478,128.65331,143.8534,143.30773,189.73771,183.23907,43.30705,68.62994,55.44526,42.67959133,33.76727082,38.22343108,153.9433822,62.03627133,108.5277986,144.6667555,84.8727628,117.0311566,105.9050484,0.385341993,2.831099063,2.636430939,2.814537987,2.556852799,2.6186906,2.702512097,2.702512097,2.746396318,2.746396318,2.702983969,2.702983969,2.592598715,2.592598715,2.66855006,2.89597509,2.603197823,2.746190157,2.711419177,2.711419177,2.758305649,2.758305649,2.694533419,2.694533419,2.545136863,2.545136863,3.00385182,3.088874417,2.588780713,2.588780713,2.631949019,2.631949019,2.647190001,2.647190001,2.891500608,2.891500608,2.875034515,2.85255524,2.826984334,2.826984334,2.79758188,2.79758188,2.85497937,2.85497937,2.870207856,2.870207856,2.734702348,2.632612703,2.905028489,2.905028489,2.659077631,2.659077631,2.635874602,2.635874602,2.686677674,2.686677674,2.80852338,2.767341457,2.942237164,2.942237164,2.823405626,2.823405626,2.810557001,2.810557001,2.7149185,2.7149185,2.591310035,2.591310035,2.817686688,2.817686688,2.677957892,2.677957892,2.747876688,2.747876688,2.563059432,2.585156291,2.609836553,2.631540658,2.666967285,2.688210167,2.806350471,2.826546013,2.621449726,2.605896298,2.644554785,2.632895947,2.886480067,2.862824961,2.610198178,2.591512718,2.719166653,2.958716121,2.830996867,3.227603,2.740181947,2.921675957,2.623225848,2.831099063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1
63,0,50,50,0,0,-3.854858496,196.58764,130.71264,135.93419,148.53105,182.12581,192.90892,52.32613,72.11914,56.31508,46.58170267,37.65448297,42.11809282,155.7753478,69.49019955,119.5910327,157.424077,94.30488259,128.5787951,115.9079884,0.375988092,2.493860476,2.698609783,3.006508748,2.753278914,3.098589655,2.636930185,2.636930185,2.862479424,2.862479424,2.768292458,2.768292458,2.770862403,2.770862403,2.723684006,2.918201174,2.558871311,2.725316075,2.583212918,2.583212918,2.769467924,2.769467924,2.866105461,2.866105461,2.740208383,2.740208383,2.89308409,2.803271608,2.838787725,2.838787725,2.7524824,2.7524824,2.683516171,2.683516171,2.780027307,2.780027307,2.62416887,2.615190271,2.875616259,2.875616259,2.773384215,2.773384215,2.636055632,2.636055632,2.754936846,2.754936846,2.918954789,2.685141066,2.754234517,2.754234517,2.910131052,2.910131052,2.723477142,2.723477142,2.748238646,2.748238646,2.640759876,2.411615496,2.772007565,2.772007565,2.695662855,2.695662855,2.5280046,2.5280046,2.655603152,2.655603152,2.732587281,2.732587281,2.673361994,2.673361994,2.799467463,2.799467463,2.64219771,2.64219771,2.794500899,2.815026851,2.58852776,2.610673642,2.838281375,2.858492971,2.552785802,2.575239067,2.863600627,2.824203097,2.751082617,2.709997491,2.830177718,2.796376184,2.741700806,2.713957209,2.865571915,2.943262494,2.70022041,2.648966127,2.778965925,2.59541265,2.79791366,2.493860476,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1
64,0,50,50,0,0,-3.864888896,189.99353,133.17301,147.78728,145.89642,198.45146,177.10947,44.53208,65.99185,66.03442,44.55818667,33.37253622,38.96536144,157.6964311,59.22985178,109.3427317,152.2932096,83.17213112,119.1135448,108.0007484,0.385855852,3.041350604,2.571739085,2.635824827,2.648230897,2.739857947,2.652372886,2.652372886,2.753931856,2.753931856,2.609286568,2.609286568,2.651936827,2.651936827,2.708643932,2.823394974,2.607686786,2.724448289,2.676936171,2.676936171,2.817806529,2.817806529,2.729062776,2.729062776,2.61689394,2.63845773,2.746114943,2.948198426,2.645551392,2.645551392,2.6583251,2.6583251,2.772748993,2.772748993,2.806831452,2.806831452,2.801063277,3.048472265,2.560524473,2.560524473,2.683232195,2.683232195,2.786575351,2.786575351,2.788911075,2.788911075,2.847312604,2.921663305,2.768382065,2.768382065,2.646276945,2.646276945,2.672321218,2.672321218,2.847424632,2.847424632,2.761168611,2.811132936,2.826092058,2.826092058,2.759974377,2.759974377,2.827630474,2.827630474,2.684617604,2.705641695,2.636331908,2.636331908,2.786383931,2.786383931,2.646133721,2.646133721,2.63075747,2.652208545,2.671351738,2.671351738,2.860515862,2.860515862,2.778788165,2.778788165,2.844033866,2.82404025,2.650065377,2.768335807,2.595542934,2.631740159,2.629950539,2.721900433,2.774229527,2.883723785,2.79247705,2.768835884,2.865001256,2.820876988,2.737337585,2.772298287,2.885407617,3.041350604,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1
65,0,50,50,0,0,-3.864745529,177.68837,135.28173,140.49115,134.91273,188.14983,197.32643,50.79818,53.10803,55.62392,42.071294,36.53965905,39.30547653,153.8373167,70.84602524,113.8974874,142.8287007,92.90205274,121.0279715,108.6620362,0.382276032,2.972766212,2.661420857,2.689254762,2.763745598,2.747860523,2.703784335,2.703784335,2.772589618,2.772589618,2.772795431,2.772795431,2.897811225,2.897811225,2.75531318,2.760903331,3.095600824,3.01919909,2.772591038,2.772591038,2.790308305,2.790308305,2.651916408,2.651916408,2.9115437,2.9115437,2.423853985,2.559493838,2.772795368,2.772795368,2.586163868,2.586163868,2.761347146,2.761347146,2.604987651,2.604987651,2.639235261,2.767361441,2.65191637,2.65191637,2.761347855,2.761347855,2.934576432,2.934576432,2.576968085,2.576968085,2.44323986,2.729142845,2.604987648,2.604987648,2.58241895,2.58241895,2.765053279,2.765053279,2.649403787,2.649403787,2.741535967,2.97276547,2.576968086,2.576968086,2.765055407,2.765055407,2.932953095,2.932953095,2.786848613,2.786848613,2.887748902,2.907915752,2.638394378,2.660452066,2.521374496,2.544446826,2.773619757,2.794610322,2.911543662,2.911543662,2.786848609,2.786848609,2.784096553,2.784096553,2.952795967,2.952795967,2.661419513,2.689255457,2.763702363,2.747861199,2.75531318,2.760904091,3.095565836,3.019199788,2.423851883,2.559493838,2.639236746,2.767362234,2.443190423,2.729144272,2.741496389,2.972766212,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2
66,0,50,50,0,0,-3.867842204,184.24615,136.78996,144.56411,142.7231,192.2357,190.91151,56.87465,61.71011,65.60746,46.39285667,37.38471047,41.88878357,157.2830778,67.44664569,120.1497372,162.4672732,93.09567984,129.9983342,115.4198624,0.37769413,2.758593724,2.590452777,2.67629404,2.688373955,2.791216327,2.625495414,2.625495414,2.660170599,2.660170599,2.741788153,2.741788153,2.864201761,2.864201761,2.777582217,2.84922564,2.822414858,2.942013256,2.806436411,2.806436411,2.841448544,2.841448544,2.718693255,2.718693255,2.816729711,2.796056717,2.590091875,2.797969404,2.659866127,2.659866127,2.651239083,2.651239083,2.824792223,2.824792223,2.653764373,2.653764373,2.571519846,2.724457619,2.806158909,2.806158909,2.643764573,2.643764573,2.810075733,2.810075733,2.677999723,2.677999723,2.695697649,2.624403398,2.651180522,2.651180522,2.666260078,2.666260078,2.660442788,2.660442788,2.697358797,2.697358797,2.851269503,2.767786278,2.689512832,2.689512832,2.800135377,2.800135377,2.801937386,2.801937386,2.747941679,2.726747214,2.821595975,2.821595975,2.81962299,2.81962299,2.672056586,2.672056586,2.849131196,2.828695012,2.794044566,2.794044566,2.674018477,2.674018477,2.637914863,2.637914863,2.772510525,2.793357784,2.61330388,2.763924958,2.829051404,2.973978206,2.706869592,2.85334799,2.699037456,2.807010135,2.557443793,2.587165611,2.702574739,2.787442001,2.686806777,2.870201663,2.571644992,2.758593724,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
67,0,50,50,0,0,-3.864462991,191.96855,126.70528,142.62569,154.05022,189.32933,173.48197,37.99327,75.03038,64.75491,44.31562267,28.53091562,36.42326914,155.7269144,48.21551997,96.97921745,146.3004945,70.47247132,107.5223419,101.366845,0.391512176,2.62004424,2.801200476,2.914383823,2.707608274,2.845811592,2.735543838,2.735543838,2.840132097,2.840132097,2.80731531,2.80731531,2.675663031,2.675663031,2.712111264,2.96523783,2.601801396,2.777502075,2.578608511,2.578608511,2.695055364,2.695055364,2.729783013,2.729783013,2.64409633,2.64409633,2.943321828,2.866798496,2.714887235,2.714887235,2.609156595,2.609156595,2.577635261,2.577635261,2.776171523,2.776171523,2.836224546,2.777536184,2.894016767,2.894016767,2.847262651,2.847262651,2.820751683,2.820751683,2.861265817,2.861265817,2.763262097,2.696728048,2.795254895,2.795254895,2.737547041,2.737547041,2.706548317,2.706548317,2.621821202,2.621821202,2.722138015,2.653510438,2.838910943,2.838910943,2.70488473,2.70488473,2.701799978,2.701799978,2.681125613,2.681125613,2.671796014,2.671796014,2.72212168,2.72212168,2.795068773,2.795068773,2.675345128,2.675345128,2.619910425,2.641228565,2.506884113,2.529155127,2.695435432,2.716160869,2.656236546,2.67726545,2.769854672,2.604367586,2.877247345,2.677534146,3.153629994,2.863923011,2.711995474,2.567611554,2.673925852,3.06015341,2.737390955,3.127667316,2.81984285,2.771341316,2.566860486,2.62004424,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
68,0,50,50,0,0,-3.858952799,198.78905,115.81768,147.04448,150.16362,193.7977,162.45844,22.68286,74.99468,72.57555,43.51857867,20.97317337,32.24587602,153.4551944,34.97620569,73.39958996,115.8061876,52.10986637,82.149164,90.40527525,0.401811431,2.617606917,2.507005285,2.881812882,2.679878301,3.116929309,2.469570903,2.469570903,2.671744694,2.671744694,2.57280853,2.57280853,2.676465011,2.676465011,2.82756896,3.13341371,2.712966996,2.866196945,2.735917421,2.735917421,2.911411776,2.911411776,2.795012216,2.795012216,2.74436505,2.763933434,2.884439538,3.120113755,2.5426467,2.5426467,2.490037169,2.490037169,2.738460755,2.738460755,2.76020692,2.76020692,2.699201107,2.840932916,2.774578169,2.774578169,2.735578233,2.735578233,2.822306058,2.822306058,2.664609779,2.664609779,2.887693154,2.759455587,2.79532129,2.79532129,2.762569483,2.762569483,2.764188962,2.764188962,2.785302989,2.785302989,2.935412939,2.687081607,2.731499922,2.731499922,2.699170397,2.699170397,2.547458246,2.547458246,2.554490784,2.533305087,2.712069785,2.712069785,2.814113191,2.814113191,2.633360683,2.633360683,2.721382797,2.741115253,2.77865654,2.77865654,2.622077333,2.622077333,2.739408834,2.739408834,2.691514108,2.671415298,2.487247232,2.87058605,2.721241434,3.100453318,2.764988757,3.034950571,2.622844391,3.123805676,2.809592144,3.131906069,2.686345238,2.808866303,2.994071057,2.734307077,3.033770782,2.617606917,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1
69,0,50,50,0,0,-3.863111741,195.63184,100.98203,145.6347,141.92288,190.74304,155.72678,25.47181,75.1057,79.41664,46.2363,17.60995017,31.92312508,146.5756533,26.86716924,65.3381699,125.0009879,42.6343695,75.87108853,89.28732883,0.398474125,3.25846739,2.983534075,2.629260458,3.085050596,2.724442667,2.710893183,2.710893183,2.528257825,2.528257825,2.671811428,2.671811428,2.754531634,2.754531634,3.150412273,2.750112781,2.843710793,2.73642804,2.805129957,2.805129957,2.714256357,2.714256357,2.765089618,2.765089618,2.640326656,2.620117889,2.594034821,2.704973931,2.803221121,2.803221121,2.631826792,2.631826792,2.719794181,2.719794181,2.610098948,2.610098948,2.984515949,3.301783744,2.513887111,2.513887111,2.658535896,2.658535896,2.761244754,2.761244754,2.733502628,2.733502628,2.673601884,3.178197338,2.673941756,2.673941756,2.477900189,2.477900189,2.74128055,2.74128055,2.69754164,2.69754164,2.640798063,2.838398857,2.781637781,2.781637781,2.641893303,2.641893303,2.915520103,2.915520103,2.611045666,2.631324109,2.777241346,2.777241346,2.597750645,2.597750645,2.636521698,2.636521698,2.512456107,2.533523789,2.693792455,2.693792455,2.854504071,2.854504071,2.804806172,2.804806172,2.805641048,2.786631406,2.787487287,2.876084748,2.741292265,2.835380317,2.715087214,2.953018058,2.997330304,3.048652422,2.773490381,2.778599689,2.999130951,2.799218869,2.710239889,2.721245573,2.846639545,3.25846739,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1
70,0,43.75,56.25,0,0,-3.753609678,174.52438,138.9066,152.39203,132.03365,190.9174,186.29808,51.80386,40.89623,65.53023,40.20656933,29.61323904,34.90990419,155.3782689,52.576001,97.94676708,137.4984682,74.14963075,106.8898189,97.43275053,0.395488656,2.548638613,2.932454624,2.997581915,2.667381976,2.746658469,2.808542565,2.808542565,2.84015579,2.84015579,2.870819462,2.870819462,2.645131557,2.645131557,2.723901957,2.817588974,2.691040943,2.7632852,2.751349711,2.751349711,2.800346621,2.800346621,2.792382818,2.792382818,2.729274657,2.729274657,2.965243135,2.747195991,2.790837025,2.790837025,2.837132973,2.837132973,2.704483765,2.704483765,2.764336213,2.764336213,2.829281414,2.704448982,2.894802394,2.894802394,2.870574624,2.870574624,2.786835655,2.786835655,2.804895181,2.804895181,2.698972999,2.604790113,2.829401686,2.829401686,2.862682399,2.862682399,2.79649594,2.79649594,2.587740437,2.587740437,2.684845153,2.607268506,2.75393571,2.75393571,2.787351426,2.787351426,2.753891876,2.753891876,2.647811683,2.647811683,2.696278138,2.696278138,2.6708906,2.6708906,2.859656407,2.859656407,2.799425649,2.799425649,2.659936582,2.681934828,2.550491403,2.573425382,2.789981106,2.810961823,2.727090826,2.74855165,2.830331742,2.775389038,2.804044699,2.744767721,2.93198834,2.912617041,2.673507029,2.631923694,2.783188636,2.928122035,2.721138415,2.852518243,2.749414898,2.682810612,2.606372432,2.548638613,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1
71,0,43.75,56.25,0,0,-3.749976203,177.5512,134.68141,145.46764,140.58951,178.21585,177.69455,47.25157,48.49319,58.18581,38.30098333,29.64667509,33.97382921,152.7709689,52.60825642,97.91974344,137.3541026,74.16374856,106.8416089,94.88765357,0.396481583,2.82828573,2.743416028,2.852493779,2.423543549,2.597082415,2.601288247,2.601288247,2.817875753,2.817875753,2.72183106,2.72183106,2.566100883,2.566100883,2.768267061,2.846340722,2.731577725,2.848755485,2.790166402,2.790166402,2.90036869,2.90036869,2.849602869,2.849602869,2.748816281,2.748816281,2.800648045,2.818704554,2.886595943,2.886595943,2.738704557,2.738704557,2.804623284,2.804623284,2.858228214,2.858228214,2.946286205,2.930148123,2.731853651,2.731853651,2.754821731,2.754821731,2.812576055,2.812576055,2.862475088,2.862475088,2.580001284,2.657948718,2.986593053,2.986593053,2.644865792,2.644865792,2.709820568,2.709820568,2.761552757,2.761552757,2.850622657,2.948539224,2.731613744,2.752962703,2.840224149,2.860762698,2.891904719,2.912078794,2.669022841,2.690868433,2.587700008,2.587700008,2.697060162,2.697060162,2.625619669,2.625619669,2.857332152,2.857332152,2.637088813,2.637088813,2.792597646,2.792597646,2.707391308,2.707391308,2.924145728,2.924145728,2.675245387,3.033765476,2.415004773,2.72798985,2.649996655,2.920309482,2.606804074,2.845491543,2.908835704,2.845862172,2.910801525,2.860547782,2.624929893,2.717674581,2.792465597,2.82828573,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2
72,0,43.75,56.25,0,0,-3.763505149,169.05797,134.56987,138.40316,130.17298,188.01731,190.90538,47.84226,47.51983,52.65556,39.25917333,33.65492645,36.45704989,150.4747422,65.16568102,105.5974965,133.1310614,85.79968664,112.3561801,101.1983633,0.387912126,2.395914309,2.797666439,2.855614794,2.653029763,2.666829757,2.782882817,2.782882817,2.762065338,2.762065338,2.979958852,2.979958852,2.737049547,2.737049547,3.006211879,2.753191428,3.063658793,2.920736042,2.920736042,2.937922023,2.937922023,2.714409916,2.714409916,2.818684471,2.818684471,2.836266505,2.614233588,3.145774231,2.962382963,2.962382963,2.892377866,2.892377866,2.640042483,2.640042483,2.737448835,2.737448835,2.695451902,2.582088402,2.844138095,2.844138095,2.916937455,2.916937455,2.830957365,2.830957365,2.578343083,2.578343083,2.565361161,2.424622609,2.74565332,2.74565332,2.743721877,2.743721877,2.682464014,2.682464014,2.544539194,2.544539194,2.719335168,2.666454597,2.666454597,2.596561209,2.596561209,2.914055059,2.914055059,2.817737622,2.817737622,2.774584723,2.748193302,2.769606186,2.537324332,2.560501272,2.795122649,2.816178727,2.628326472,2.650707838,2.818325345,2.818325345,2.807255748,2.807255748,2.930812897,2.930812897,2.650046977,2.650046977,2.961490493,3.027879616,2.764696867,2.779090099,2.861845305,2.925160948,2.674326337,2.653848075,2.936596928,2.894503507,2.697386879,2.616934344,2.759160999,2.564145721,2.617104344,2.395914309,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1
