Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
64,0,37.5,0,62.5,0,-4.159466068,218.06515,150.5456,147.92663,146.54701,221.27422,224.69538,89.42446,86.42929,87.13812,67.199408,56.04981359,61.62461079,172.6748033,101.9740422,172.8123476,224.8862581,137.3326784,185.2918014,165.219218,0.340529505,2.768992682,2.609045642,2.533260162,2.828110621,2.742770399,2.72861166,2.72861166,2.605400876,2.605400876,2.62865247,2.62865247,2.826802926,2.826802926,2.774870659,2.682013173,2.826903766,2.744830724,2.793099108,2.793099108,2.670596751,2.670596751,2.662141115,2.662141115,2.742787931,2.742787931,2.558848334,2.701126647,2.61441242,2.61441242,2.740034403,2.740034403,2.84502944,2.84502944,2.581996247,2.581996247,2.448878491,2.609080815,2.70956394,2.70956394,2.562656149,2.562656149,2.653489618,2.653489618,2.593499553,2.593499553,2.773844867,2.666354164,2.574428641,2.574428641,2.661089848,2.661089848,2.599026951,2.599026951,2.763591514,2.763591514,2.768935333,2.691932184,2.647302213,2.647302213,2.796516352,2.796516352,2.741381998,2.741381998,2.735240774,2.735240774,2.807468954,2.807468954,2.788272241,2.788272241,2.692345559,2.692345559,2.752268922,2.752268922,2.775016753,2.795661832,2.688598525,2.709902051,2.630372734,2.652144004,2.697215229,2.718451231,2.682167754,2.722414043,2.805168212,2.842950689,2.544734724,2.589798672,2.699659305,2.740218374,2.574277075,2.44520782,2.753889494,2.601014339,2.710802199,2.877392595,2.614699518,2.768992682,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,1,3,1,1,1,1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,3,3,3,3
65,0,37.5,0,62.5,0,-4.151270099,225.52637,142.92561,151.4374,148.95728,224.41685,216.16646,79.09765,93.23992,92.96774,67.913688,56.43417018,62.17392909,172.5278067,102.8469172,173.6860943,225.447552,138.2676193,186.114741,166.5189492,0.339138057,2.716349414,2.722589767,2.834619706,2.647430673,2.741015489,2.707050152,2.707050152,2.755303904,2.755303904,2.756314072,2.756314072,2.63561133,2.63561133,2.685078816,2.800843513,2.573238311,2.6947966,2.616148637,2.616148637,2.664621296,2.664621296,2.695798485,2.695798485,2.623667178,2.623667178,2.794622989,2.741271575,2.690865826,2.690865826,2.681125185,2.681125185,2.652602267,2.652602267,2.761776197,2.761776197,2.771866365,2.72438042,2.756802616,2.756802616,2.710528019,2.710528019,2.699465499,2.699465499,2.686663563,2.686663563,2.69899359,2.68555364,2.729307112,2.729307112,2.666091927,2.666091927,2.713787532,2.713787532,2.615070973,2.615070973,2.650686546,2.642784682,2.742312002,2.742312002,2.656629881,2.656629881,2.705346985,2.705346985,2.673225826,2.673225826,2.613014338,2.613014338,2.670953889,2.670953889,2.704346773,2.704346773,2.62138834,2.62138834,2.663766107,2.684835707,2.607818158,2.629336123,2.73239694,2.752941324,2.665207684,2.686265977,2.796722345,2.658091115,2.700959313,2.587425961,2.825996081,2.699988783,2.754095147,2.630065782,2.729456824,2.753425546,2.759635505,2.793813301,2.643820979,2.658957757,2.694038053,2.716349414,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
66,0,37.5,0,62.5,0,-4.15379909,217.58797,149.26915,148.70289,148.49289,221.06939,221.61207,84.97782,85.72046,88.86806,66.16690133,55.03920593,60.60305363,172.5776989,99.96444375,170.2326117,222.3259171,134.9530665,182.6826665,162.7576278,0.342817053,2.635860995,2.839039624,2.839420839,2.818994183,2.802699272,2.724301603,2.724301603,2.730219151,2.730219151,2.726784904,2.726784904,2.73706365,2.73706365,2.678770299,2.667899206,2.792851533,2.762938714,2.671601664,2.671601664,2.654309045,2.654309045,2.755957739,2.755957739,2.828866404,2.828866404,2.689091287,2.532774345,2.770006452,2.770006452,2.802975192,2.802975192,2.657603715,2.657603715,2.600413995,2.600413995,2.677586837,2.491090532,2.71565828,2.71565828,2.729049236,2.729049236,2.59433277,2.59433277,2.561626522,2.561626522,2.65835399,2.66569343,2.638727243,2.638727243,2.738803759,2.738803759,2.74672775,2.74672775,2.656726878,2.656726878,2.635786767,2.610222324,2.556303793,2.556303793,2.676365334,2.676365334,2.619287922,2.619287922,2.625538027,2.625538027,2.774609827,2.774609827,2.616224508,2.616224508,2.679542396,2.679542396,2.618151551,2.618151551,2.80269567,2.82296295,2.661353066,2.682688379,2.766376393,2.786907811,2.697247503,2.718301104,2.804853737,2.801382696,2.719165434,2.72722276,2.684241592,2.678308237,2.872752056,2.86490702,2.719653314,2.624889072,2.580410175,2.456962033,2.657515776,2.521311483,2.810638685,2.635860995,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,1,3,3,3,1,3,3,3,3,1,1,1,1,3,1,3,3,3,3,1,1,1,1,1,3,3,3,1,1,1,1,3,3,1,3,1,1,1,1,1,1,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,3,1,3,3,1,1,1,1,3,3,3,3
67,0,37.5,0,62.5,0,-4.153772538,228.43104,142.85976,146.6751,150.63144,224.07409,220.04961,80.41361,93.41266,90.23305,68.30442667,57.95428967,63.12935817,172.5430378,107.3050407,176.5312025,224.8933375,142.372372,188.3095198,168.8012933,0.336947644,2.764147607,2.57501717,2.642729126,2.743053883,2.807874073,2.622935446,2.622935446,2.730125947,2.730125947,2.614833119,2.614833119,2.734416899,2.734416899,2.683474885,2.732121417,2.637672424,2.669543872,2.649504802,2.649504802,2.719300197,2.719300197,2.683556176,2.683556176,2.665993832,2.665993832,2.569680376,2.685630793,2.647344949,2.647344949,2.582328228,2.582328228,2.616360214,2.616360214,2.670000608,2.670000608,2.738922437,2.846649744,2.63584997,2.63584997,2.746118643,2.746118643,2.779396264,2.779396264,2.72531164,2.72531164,2.743429531,2.937905289,2.631787896,2.631787896,2.601197198,2.601197198,2.753198759,2.753198759,2.780380956,2.780380956,2.633278545,2.779021549,2.708197323,2.708197323,2.62600447,2.62600447,2.744119185,2.744119185,2.699727162,2.699727162,2.711001931,2.711001931,2.729000878,2.729000878,2.687581015,2.687581015,2.636004221,2.636004221,2.641059034,2.662299724,2.735494825,2.75600779,2.717775574,2.738421273,2.657793744,2.678901749,2.580392915,2.601945407,2.701172177,2.713779901,2.773998349,2.773789977,2.721723679,2.724396473,2.604550871,2.802977649,2.624801686,2.794882357,2.742553941,2.746827482,2.749272573,2.764147607,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,3,3,3,1,1,1,1,1,1,3,3,1,3,3,3,1,1,1,1,3,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,3,3,1,1,3,3,1,1,3,1,3,3,1,3,1
68,0,37.5,0,62.5,0,-4.155362783,218.55213,147.75283,150.94077,146.73593,223.55936,220.46244,86.79565,84.71534,89.64928,66.70834733,55.61071776,61.15953254,172.6036656,101.1923411,171.6240025,223.4704707,136.3340051,184.0434261,164.0968421,0.34154755,2.619561877,2.808982614,2.747859736,2.660963443,2.630937771,2.707158842,2.707158842,2.692418048,2.692418048,2.777080586,2.777080586,2.645733532,2.645733532,2.808982614,2.747859736,2.660963443,2.630937771,2.707158842,2.707158842,2.692418048,2.692418048,2.777080586,2.777080586,2.645733532,2.645733532,2.705450228,2.705450228,2.843845867,2.843845867,2.697589585,2.697589585,2.697589585,2.697589585,2.757445554,2.757445554,2.795507649,2.795507649,2.732024363,2.732024363,2.701539605,2.701539605,2.701539605,2.701539605,2.727511745,2.727511745,2.565787122,2.626807939,2.744727938,2.744727938,2.677893569,2.677893569,2.72208415,2.72208415,2.589376535,2.589376535,2.565787122,2.626807939,2.744727938,2.744727938,2.677893569,2.677893569,2.72208415,2.72208415,2.589376535,2.589376535,2.607677821,2.607677821,2.553023437,2.553023437,2.712896286,2.712896286,2.712896286,2.712896286,2.642029296,2.663585122,2.630102527,2.651755306,2.675334022,2.696623635,2.675334022,2.696623635,2.823725798,2.823725798,2.621343532,2.621343532,2.763273595,2.763273595,2.654388293,2.654388293,2.780550849,2.707689453,2.780550849,2.707689453,2.575265398,2.575265398,2.619561877,2.619561877,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3,1,1,3,3,1,3,3,3,1,1,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1
69,0,6.25,0,93.75,0,-3.820840276,201.01075,149.98917,148.22877,148.22877,201.01075,199.71252,71.19721,72.36856,72.36856,53.53935333,42.02500664,47.78217999,166.0697156,73.79195798,135.8100752,188.6640142,103.4694264,147.8580895,130.8016334,0.368728189,2.70912124,2.826028619,2.826028619,2.826028619,2.826028619,2.780118199,2.780118199,2.780118199,2.780118199,2.780118199,2.780118199,2.780118199,2.780118199,2.77790782,2.77790782,2.77790782,2.77790782,2.763483418,2.763483418,2.763483418,2.763483418,2.795813074,2.816722501,2.806247173,2.806247173,2.77790782,2.728938615,2.796306954,2.796306954,2.796306954,2.796306954,2.758306597,2.736950928,2.747608566,2.747608566,2.77790782,2.728938615,2.796306954,2.796306954,2.796306954,2.796306954,2.736950928,2.758306597,2.747608566,2.747608566,2.77790782,2.77790782,2.763483418,2.763483418,2.806247173,2.806247173,2.806247173,2.806247173,2.763483418,2.763483418,2.728938615,2.728938615,2.748485926,2.727053352,2.73774952,2.73774952,2.73774952,2.73774952,2.73774952,2.73774952,2.796306954,2.796306954,2.747608566,2.747608566,2.796306954,2.796306954,2.747608566,2.747608566,2.796306954,2.796306954,2.747608566,2.747608566,2.796306954,2.796306954,2.747608566,2.747608566,2.794084363,2.803726417,2.794084363,2.803686292,2.794084363,2.803726417,2.794084363,2.803686292,2.803686292,2.803686292,2.709162766,2.709162766,2.803686292,2.70912124,2.803686292,2.70912124,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
70,0,93.75,0,6.25,0,-4.807219975,265.8685,154.92949,155.17992,155.17992,265.8685,264.2647,122.29508,124.29536,124.29536,96.22465133,82.57018667,89.397419,191.8422622,150.8978629,243.1054497,305.2886321,198.0890144,258.4149885,232.1344697,0.298328701,2.513623723,2.474141972,2.474141972,2.611665662,2.611665662,2.536047305,2.536047305,2.536047305,2.536047305,2.461412578,2.461412578,2.570472084,2.549695478,2.493894907,2.493894907,2.474142696,2.474142696,2.485041867,2.485041867,2.485041867,2.485041867,2.500653349,2.500653349,2.519891415,2.519891415,2.474141282,2.493894199,2.485042577,2.485042577,2.519890704,2.519890704,2.500653349,2.500653349,2.485041876,2.485041876,2.474141282,2.493894199,2.485042577,2.485042577,2.519890704,2.519890704,2.500653349,2.500653349,2.485041876,2.485041876,2.611664955,2.611664955,2.461411884,2.461411884,2.536047305,2.536047305,2.536047305,2.536047305,2.570471365,2.549694754,2.474141972,2.474141972,2.500652644,2.500652644,2.485041867,2.485041867,2.485041867,2.485041867,2.519890704,2.519890704,2.536047292,2.536047292,2.536046577,2.536046577,2.549694754,2.570471365,2.461412578,2.461412578,2.536047292,2.536047292,2.536046577,2.536046577,2.570471365,2.549694754,2.461412578,2.461412578,2.513625137,2.462285112,2.563980539,2.513624445,2.513625137,2.462285112,2.563980539,2.513624445,2.513624445,2.513624445,2.462284405,2.462284405,2.563979832,2.513623723,2.563979832,2.513623723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,3,1,1,1,1,1,3,1,3,1
71,0,87.5,0,12.5,0,-4.725645202,262.29788,150.38458,154.12682,154.12682,262.29788,253.75911,112.2289,120.41893,120.41893,91.92779533,79.17837485,85.55308509,188.4034789,145.7430936,233.4110717,291.9492354,190.7409332,247.8665255,222.9173654,0.302801443,2.624959977,2.544525539,2.544525539,2.544525539,2.544525539,2.559859922,2.580611249,2.559859922,2.580611249,2.559859922,2.580611249,2.559859922,2.580611249,2.544481326,2.544481326,2.544481326,2.544481326,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.544481326,2.544481326,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.544481326,2.544481326,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.544481326,2.544481326,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.489265106,2.544481326,2.544481326,2.570212758,2.570212758,2.570212758,2.570212758,2.570212758,2.570212758,2.570212758,2.570212758,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.530062686,2.624959977,2.464002674,2.624959977,2.464002674,2.624959977,2.464002674,2.624959977,2.464002674,2.464002674,2.464002674,2.624959977,2.624959977,2.464002674,2.624959977,2.464002674,2.624959977,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,0,87.5,0,12.5,0,-4.727310785,256.67443,150.86759,155.08143,153.7632,259.28083,254.24065,110.15596,116.13153,117.36123,89.42865667,77.02422985,83.22644326,187.7355944,141.9913913,227.8580279,285.3851342,186.021729,242.0495007,217.5338247,0.306879257,2.49697189,2.496972595,2.496972595,2.652213391,2.652213391,2.505432324,2.505432324,2.505432324,2.505432324,2.494443181,2.494443181,2.588711932,2.588711932,2.576829222,2.576829222,2.553619094,2.553619094,2.547596655,2.568534897,2.547596655,2.568534897,2.558835343,2.579682366,2.578390354,2.599080533,2.453611184,2.514923762,2.522754676,2.522754676,2.514838729,2.514838729,2.54816021,2.54816021,2.479246719,2.479246719,2.453611184,2.514923762,2.522754676,2.522754676,2.514838729,2.514838729,2.54816021,2.54816021,2.479246719,2.479246719,2.570482157,2.570482157,2.47656978,2.47656978,2.54816021,2.54816021,2.54816021,2.54816021,2.569236212,2.569236212,2.490209468,2.490209468,2.476569087,2.476569087,2.514838722,2.514838722,2.514838722,2.514838722,2.494443181,2.494443181,2.605575463,2.605575463,2.52275397,2.52275397,2.558043238,2.558043238,2.505432324,2.505432324,2.605575463,2.605575463,2.52275397,2.52275397,2.558043238,2.558043238,2.505432324,2.505432324,2.490209468,2.570482858,2.553574313,2.652213391,2.490209468,2.570482858,2.553574313,2.652213391,2.514924453,2.514924453,2.453611184,2.453611184,2.576785564,2.49697189,2.576785564,2.49697189,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,3,1,1,1,1,1,3,1,3,1
73,0,81.25,0,18.75,0,-4.647848936,251.75476,147.25561,153.6209,153.01677,252.82744,248.24712,102.00086,111.72197,112.19305,85.11224533,73.60501464,79.35862999,184.5128756,136.750582,218.0812584,272.0051262,178.5819192,231.4256095,208.2236884,0.311915846,2.487033513,2.523801225,2.530633823,2.551298736,2.534803947,2.522734728,2.522734728,2.533477836,2.533477836,2.565743562,2.565743562,2.531250983,2.531250983,2.684553992,2.636869838,2.541347467,2.516846334,2.612832719,2.612832719,2.560136753,2.560136753,2.590894994,2.590894994,2.507574409,2.507574409,2.523800499,2.684553297,2.536295625,2.536295625,2.454659769,2.454659769,2.566641238,2.566641238,2.536294919,2.536294919,2.5306331,2.636869131,2.6036032,2.6036032,2.549583523,2.549583523,2.659425182,2.659425182,2.603602476,2.603602476,2.551298037,2.534803244,2.565742848,2.565742848,2.522734728,2.522734728,2.533477836,2.533477836,2.531250279,2.531250279,2.541346778,2.516845639,2.590894274,2.590894274,2.612832719,2.612832719,2.560136753,2.560136753,2.507573711,2.507573711,2.549760308,2.570803576,2.549759592,2.570802867,2.581686271,2.602471403,2.590134606,2.610852481,2.4936232,2.4936232,2.493622507,2.493622507,2.512330103,2.512330103,2.522606385,2.522606385,2.474608156,2.538289075,2.573730879,2.658445156,2.640508808,2.691692472,2.454767564,2.487034209,2.474607433,2.640508095,2.53828837,2.691691772,2.573730171,2.65844447,2.454766859,2.487033513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1
74,0,81.25,0,18.75,0,-4.650133859,247.14235,147.99542,154.67897,152.47887,254.65101,249.00753,102.02293,107.9349,109.80463,83.662334,72.57472578,78.11852989,184.56749,135.3380334,215.2110249,267.9168872,176.4768012,228.2725733,205.3797973,0.314539569,2.572912669,2.59265172,2.637329912,2.433344548,2.477479189,2.552266294,2.552266294,2.587493794,2.587493794,2.604088467,2.604088467,2.479688328,2.479688328,2.503760814,2.566700397,2.486398876,2.543519047,2.515887669,2.515887669,2.573225164,2.573225164,2.540713155,2.540713155,2.461035846,2.461035846,2.691544986,2.577906374,2.552006677,2.552006677,2.536284531,2.536284531,2.462117145,2.462117145,2.647772374,2.647772374,2.707426423,2.630050399,2.580624596,2.580624596,2.649668167,2.649668167,2.584830157,2.584830157,2.65522281,2.65522281,2.480443737,2.516923925,2.618560053,2.618560053,2.514424059,2.514424059,2.542374457,2.542374457,2.497148747,2.497148747,2.551345904,2.597413229,2.632362465,2.652788787,2.545660598,2.566776983,2.606395367,2.627023603,2.544699662,2.565823956,2.47776062,2.47776062,2.522840537,2.522840537,2.527890495,2.527890495,2.578838625,2.578838625,2.460829998,2.460829998,2.504741092,2.504741092,2.538970285,2.538970285,2.583200524,2.583200524,2.561976132,2.476898184,2.514076684,2.456820769,2.691372878,2.62236352,2.500640596,2.446961469,2.535012344,2.662212867,2.641369162,2.773642043,2.491828571,2.572314067,2.476888602,2.572912669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
