Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
57,0,0,43.75,56.25,0,-3.514592421,186.67194,136.9039,139.66673,143.89819,184.17462,183.53301,62.30081,66.64292,63.47434,47.41099733,36.34489625,41.87794679,155.0352456,63.11762198,119.0569137,168.9765675,89.54308606,130.2487329,115.2562139,0.376096762,2.853762966,2.83379611,2.874789072,2.882428752,2.91903545,2.828360915,2.828360915,2.848124141,2.848124141,2.853868064,2.853868064,2.875930635,2.875930635,2.848329387,2.889224793,2.847474807,2.905110055,2.835438699,2.835438699,2.877321321,2.877321321,2.875404181,2.875404181,2.884707383,2.863725246,2.82659306,2.849128481,2.848360913,2.848360913,2.829702497,2.829702497,2.846443799,2.846443799,2.833699836,2.833699836,2.819240043,2.841855953,2.858432192,2.858432192,2.852925931,2.852925931,2.860233582,2.860233582,2.825747646,2.825747646,2.866649975,2.855879783,2.826596375,2.826596375,2.851632057,2.851632057,2.853286827,2.853286827,2.855336098,2.855336098,2.836742871,2.820176159,2.818509114,2.818509114,2.840007248,2.840007248,2.844116239,2.844116239,2.854488999,2.833283086,2.879654289,2.879654289,2.850123797,2.850123797,2.84764529,2.84764529,2.821234548,2.842530347,2.896779506,2.896779506,2.831261987,2.831261987,2.86919628,2.86919628,2.851254449,2.830024299,2.840746522,2.871262336,2.863331707,2.887965099,2.852619305,2.895768572,2.884385065,2.897079576,2.829058327,2.853515959,2.803461361,2.820948932,2.852194291,2.843327831,2.867151919,2.853762966,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,3,2,2,2,3,3,3,3,3,2,3,2,3
58,0,0,37.5,62.5,0,-3.548225998,180.64197,143.31165,144.89206,144.29632,181.65367,180.47713,60.61165,66.03259,64.00943,45.48225,32.0075578,38.7449039,156.4192033,52.99886505,108.8303897,167.7279077,78.19522116,121.2101663,107.3695927,0.385596322,2.902779597,2.860887463,2.823356073,2.866811737,2.845604642,2.850260543,2.850260543,2.838351133,2.838351133,2.836859444,2.836859444,2.868583123,2.868583123,2.829271335,2.810009503,2.902363977,2.867753689,2.833684403,2.833684403,2.816941613,2.816941613,2.813891782,2.813891782,2.8595519,2.8595519,2.825700489,2.804213794,2.838108108,2.838108108,2.851115327,2.851115327,2.836354581,2.836354581,2.827616716,2.827616716,2.860133021,2.835042772,2.813343724,2.813343724,2.833310081,2.833310081,2.818541563,2.818541563,2.821547292,2.821547292,2.838531319,2.869244905,2.822289761,2.822289761,2.820269392,2.820269392,2.837178487,2.837178487,2.851481771,2.851481771,2.866917553,2.900371574,2.818384181,2.839598509,2.82022881,2.841429365,2.840571912,2.861621758,2.866670678,2.887530272,2.86624006,2.86624006,2.847247534,2.847247534,2.817677353,2.817677353,2.838423465,2.838423465,2.863275878,2.863275878,2.881449065,2.881449065,2.830673483,2.830673483,2.852578389,2.852578389,2.857045724,2.834337965,2.877251014,2.836698295,2.84006592,2.79427741,2.89660928,2.865850689,2.837057569,2.795568603,2.861004789,2.826567546,2.840000342,2.868032479,2.87289219,2.902779597,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,3,3,2,3,3,3,2,3,2,3,2,3,2,3,2
59,0,0,37.5,62.5,0,-3.549417798,178.59445,140.8988,148.51942,146.94345,178.42624,175.89493,60.78311,63.84123,66.65143,44.692084,28.54566706,36.61887553,156.1821067,45.34850052,100.2686216,168.1483014,69.13183537,113.6080947,101.8932392,0.391266632,2.846669836,2.860464135,2.816716283,2.872718839,2.8253525,2.872809159,2.872809159,2.828211805,2.828211805,2.838499983,2.838499983,2.833343147,2.833343147,2.889488051,2.851942115,2.834748112,2.802215531,2.855556761,2.855556761,2.815441073,2.815441073,2.830221925,2.830221925,2.801191413,2.801191413,2.876015877,2.90442387,2.827012036,2.827012036,2.853587646,2.853587646,2.874111809,2.874111809,2.853101032,2.853101032,2.846325113,2.873566453,2.829759914,2.829759914,2.816193069,2.816193069,2.828256811,2.828256811,2.85075387,2.85075387,2.889207245,2.857279049,2.82906911,2.82906911,2.850403861,2.850403861,2.822652197,2.822652197,2.825741384,2.825741384,2.862430497,2.831630089,2.865260659,2.865260659,2.86455655,2.86455655,2.83418674,2.83418674,2.830313547,2.830313547,2.810741167,2.810741167,2.836063863,2.836063863,2.874090391,2.874090391,2.854340304,2.854340304,2.80146195,2.822724492,2.823766957,2.844862796,2.816218118,2.837370083,2.806308251,2.82753435,2.893516714,2.859659608,2.880729051,2.850092427,2.858429771,2.814275778,2.837663297,2.806109296,2.872205839,2.834919347,2.913859062,2.867213403,2.859207825,2.885083877,2.814724017,2.846669836,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,3,3,3
60,0,0,37.5,62.5,0,-3.550439347,186.06201,144.99699,140.71237,140.71237,186.06201,187.01662,60.60795,62.85144,62.85145,46.11009533,35.91699337,41.01354435,156.8871222,63.06553522,117.3423953,164.5480637,88.8908017,128.0250295,113.178253,0.379766791,2.840906623,2.861215437,2.825376045,2.855699749,2.80950837,2.869590202,2.869590202,2.83962339,2.83962339,2.83321948,2.83321948,2.836258496,2.836258496,2.825376339,2.767475934,2.86516869,2.825376045,2.851203012,2.851203012,2.819393936,2.819393936,2.819393936,2.819393936,2.851203011,2.851203011,2.855739442,2.809507776,2.833220183,2.833220183,2.869590206,2.869590206,2.839623392,2.839623392,2.836257794,2.836257794,2.865207955,2.825376339,2.819393936,2.819393936,2.851203011,2.851203011,2.819393936,2.819393936,2.85120301,2.85120301,2.843351289,2.855739144,2.842853859,2.864055108,2.846136087,2.867313067,2.84285386,2.86405511,2.846136082,2.867313063,2.855700048,2.861215437,2.839623392,2.839623392,2.836258495,2.836258495,2.83321948,2.83321948,2.869590206,2.869590206,2.853434042,2.853434042,2.856705523,2.856705523,2.856704815,2.856704815,2.853434748,2.853434748,2.83962339,2.83962339,2.869590206,2.869590206,2.836258496,2.836258496,2.83321948,2.83321948,2.840907319,2.814155042,2.856529057,2.840356426,2.814154635,2.805521108,2.838345825,2.814154635,2.856528758,2.840357133,2.838345712,2.814154339,2.879683174,2.856530172,2.856529759,2.840906623,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2
61,0,0,37.5,62.5,0,-3.545547204,183.20828,141.35541,143.56095,143.56095,183.20828,182.78616,62.44454,62.88425,62.88425,45.69096867,33.92604588,39.80850728,156.2397044,57.78797489,113.0654018,165.9924052,83.39731425,124.6230526,110.0766653,0.382577153,2.889977942,2.833092615,2.805948274,2.805948274,2.794126097,2.842055015,2.842055015,2.824385643,2.824385643,2.842055015,2.842055015,2.824385643,2.824385643,2.843366057,2.814802901,2.870034942,2.848283963,2.855945736,2.855945736,2.851420005,2.851420005,2.818170216,2.818170216,2.819332233,2.819332233,2.843366057,2.846759575,2.824125601,2.824125601,2.824125601,2.824125601,2.851759441,2.851759441,2.851759441,2.851759441,2.870034942,2.885368001,2.822286785,2.822286785,2.839930858,2.839930858,2.858054521,2.858054521,2.880686055,2.880686055,2.814802901,2.848283963,2.855945736,2.855945736,2.818170216,2.818170216,2.819332233,2.819332233,2.851420005,2.851420005,2.885368001,2.894661084,2.852948579,2.852948579,2.852948579,2.852948579,2.883768329,2.883768329,2.883768329,2.883768329,2.839930858,2.839930858,2.858054521,2.858054521,2.822286785,2.822286785,2.880686055,2.880686055,2.808663512,2.830053696,2.841332127,2.862478201,2.808663512,2.830053696,2.841332127,2.862478201,2.813234228,2.820984008,2.836617024,2.839989918,2.836617024,2.84943529,2.807257705,2.80797395,2.820984008,2.839989918,2.876753631,2.903477775,2.84943529,2.903477775,2.80797395,2.889977942,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,3,3,2,3,3,3,2,3,2,3,2,3,2,3,2
62,0,0,37.5,62.5,0,-3.542004861,181.29615,141.06551,145.18252,146.93227,179.60693,180.326,58.07532,62.17347,64.8064,44.21429,31.05737707,37.63583353,156.3988533,51.49207085,105.828384,163.2512917,76.00193249,117.8894468,104.5233327,0.388614558,2.812577279,2.86982565,2.873899047,2.865154238,2.863200927,2.856654871,2.856654871,2.85283139,2.85283139,2.809375811,2.809375811,2.816842799,2.816842799,2.807242442,2.797905902,2.849787767,2.863607859,2.822999046,2.822999046,2.827947066,2.827947066,2.811586562,2.811586562,2.853959739,2.853959739,2.87942761,2.818177368,2.804661232,2.804661232,2.846422523,2.846422523,2.805805135,2.805805135,2.815561386,2.815561386,2.891949226,2.818061907,2.830943858,2.830943858,2.88552196,2.88552196,2.822871013,2.822871013,2.847157314,2.847157314,2.885692488,2.876080471,2.851557796,2.851557796,2.865130471,2.865130471,2.863473921,2.863473921,2.85778247,2.85778247,2.86984952,2.874367515,2.814881307,2.814881307,2.81220132,2.81220132,2.819827966,2.819827966,2.855168454,2.855168454,2.846376233,2.846376233,2.868830483,2.868830483,2.870635759,2.870635759,2.842716761,2.842716761,2.811713852,2.832888435,2.824263695,2.845344886,2.824540841,2.845619978,2.801275111,2.822528007,2.812891169,2.803372518,2.890232708,2.881375853,2.869951535,2.86064085,2.829292511,2.817626627,2.864038148,2.919974789,2.795879218,2.851932412,2.940458588,2.874130553,2.879743872,2.812577279,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,3,2,2,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,3,3,3,3,2,2,2,2
63,0,0,37.5,62.5,0,-3.541272567,183.46916,141.46267,143.44739,142.62172,184.89557,184.26154,61.93761,63.72141,61.92225,45.85588667,34.71780174,40.2868442,156.4099811,59.82476616,114.8017643,165.4972925,85.56028302,126.0306606,111.3042441,0.381396908,2.894978434,2.791949675,2.839624893,2.791373861,2.816792221,2.824508121,2.824508121,2.834989901,2.834989901,2.844821591,2.844821591,2.818225246,2.818225246,2.863119467,2.884548847,2.790688868,2.829499408,2.83619296,2.83619296,2.860280322,2.860280322,2.844065118,2.844065118,2.798576356,2.798576356,2.864191661,2.932621495,2.839557481,2.839557481,2.817823575,2.817823575,2.873848879,2.873848879,2.903583361,2.903583361,2.837364702,2.899732574,2.848615248,2.848615248,2.815835219,2.815835219,2.848835026,2.848835026,2.866525882,2.866525882,2.859264224,2.834743702,2.868492624,2.868492624,2.816549851,2.816549851,2.804186773,2.804186773,2.854766877,2.854766877,2.859765765,2.830002041,2.904714416,2.904714416,2.874180784,2.874180784,2.861740476,2.861740476,2.839742069,2.839742069,2.799171144,2.799171144,2.844899266,2.844899266,2.825775829,2.825775829,2.842100886,2.842100886,2.811158264,2.832510174,2.838789459,2.859935086,2.822296696,2.84356497,2.844612417,2.865715077,2.853856873,2.849569354,2.795291126,2.804721092,2.824009868,2.836373082,2.810518504,2.826000202,2.862115123,2.837648208,2.941661435,2.900639009,2.801945954,2.86028879,2.825875096,2.894978434,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,2,2,2,2,3,3,3,2,3,3,3,3,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,3,3,3
64,0,0,37.5,62.5,0,-3.543572027,177.37584,141.97646,147.5549,146.01343,178.30083,176.84804,59.9581,64.61227,63.34415,44.048232,28.84237999,36.445306,155.9571433,46.26427541,100.6707611,165.5763168,70.03899886,113.6259342,101.4345721,0.391599951,2.905241772,2.847325606,2.8642811,2.823318245,2.840345118,2.842630425,2.842630425,2.865265869,2.865265869,2.856866284,2.856866284,2.836908876,2.836908876,2.846309499,2.858401054,2.835930394,2.829464185,2.809824372,2.809824372,2.832972179,2.832972179,2.825838304,2.825838304,2.806663793,2.827960315,2.841321487,2.835681106,2.855210038,2.855210038,2.82441103,2.82441103,2.828257089,2.828257089,2.857595367,2.857595367,2.898103416,2.902408698,2.833009297,2.833009297,2.852530757,2.852530757,2.845583079,2.845583079,2.854772392,2.854772392,2.820203936,2.883018738,2.848703864,2.848703864,2.799324857,2.799324857,2.842966582,2.842966582,2.827124746,2.827124746,2.809727694,2.890119946,2.879102422,2.879102422,2.822072365,2.822072365,2.886765,2.886765,2.837350201,2.858418105,2.825948449,2.825948449,2.831255969,2.831255969,2.811039478,2.811039478,2.80567563,2.826979597,2.821912904,2.821912904,2.860260139,2.860260139,2.865475464,2.865475464,2.868746558,2.847755066,2.874784081,2.815749961,2.836144734,2.77630615,2.886054148,2.822067992,2.892143273,2.844143713,2.832050187,2.843507991,2.894256163,2.905483057,2.791685116,2.850897738,2.855302739,2.905241772,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,3,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,3,3,3,2,3,2,3,3,3,3
65,0,0,37.5,62.5,0,-3.539675818,176.39416,145.23471,145.42487,145.42487,176.39416,177.4209,57.55823,64.00525,64.00524,43.38872867,28.38990758,35.88931812,155.8197911,45.53170181,99.23332245,163.5205249,68.97754166,112.045694,99.9911102,0.393048342,2.823838002,2.90235231,2.850848845,2.850809383,2.78142404,2.83813617,2.83813617,2.819684533,2.819684533,2.83813617,2.83813617,2.819684533,2.819684533,2.850811976,2.784846812,2.89896937,2.850812824,2.875431572,2.875431572,2.83734197,2.83734197,2.837341252,2.837341252,2.875432286,2.875432286,2.850811976,2.781422909,2.864088376,2.864088376,2.864088376,2.864088376,2.821056209,2.821056209,2.821056209,2.821056209,2.899008177,2.850849411,2.823107539,2.844357462,2.841419264,2.862533254,2.823107539,2.844357462,2.841419266,2.862533257,2.784806415,2.850812824,2.875431572,2.875431572,2.837341252,2.837341252,2.875432286,2.875432286,2.83734197,2.83734197,2.850809949,2.90235231,2.819684537,2.819684537,2.819684537,2.819684537,2.83813617,2.83813617,2.83813617,2.83813617,2.851956352,2.851956352,2.833712719,2.833712719,2.833712719,2.833712719,2.851956354,2.851956354,2.821056205,2.821056205,2.864088376,2.864088376,2.821056205,2.821056205,2.864088376,2.864088376,2.823838002,2.868772607,2.815003361,2.877781198,2.815003361,2.879225676,2.822392958,2.868773173,2.868772607,2.877781198,2.82239409,2.815002795,2.879225676,2.815002795,2.868773173,2.823838002,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,2,2,2,2,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2
66,0,0,37.5,62.5,0,-3.536553147,180.41524,143.54941,145.73943,142.76269,180.37648,180.78901,58.99845,61.76067,63.26853,44.10747667,31.49380195,37.80063931,156.1870878,52.59308812,106.7694367,162.6016319,77.19594076,118.6157817,104.9363028,0.388022857,2.894930032,2.841715955,2.893777635,2.761166543,2.833782215,2.814721446,2.814721446,2.86909206,2.86909206,2.85992837,2.85992837,2.811340796,2.811340796,2.792909122,2.85752865,2.847955061,2.893580678,2.816571829,2.816571829,2.879360468,2.879360468,2.817234898,2.817234898,2.826110442,2.826110442,2.863591674,2.811053586,2.825685888,2.825685888,2.81252959,2.81252959,2.813707998,2.813707998,2.851123455,2.851123455,2.911086873,2.881051825,2.84754983,2.84754983,2.88840412,2.88840412,2.864775747,2.864775747,2.87121977,2.87121977,2.782442116,2.842253555,2.862461862,2.862461862,2.806073394,2.806073394,2.849353369,2.849353369,2.818152114,2.818152114,2.85570954,2.913066787,2.842960499,2.842960499,2.82480004,2.82480004,2.899725402,2.899725402,2.865338185,2.865338185,2.832956185,2.832956185,2.842130811,2.842130811,2.797397633,2.797397633,2.842421603,2.842421603,2.800417386,2.821801505,2.811506409,2.832806822,2.839915912,2.861004821,2.878840596,2.899646423,2.803320813,2.812554802,2.826911887,2.802200941,2.902920815,2.88356094,2.841021886,2.844967231,2.801086357,2.891601862,2.853945151,2.928645451,2.813451874,2.851242948,2.830489601,2.894930032,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,2,3,3,3,3,2,2,2,2,3,3,3,2,3,3,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2
69,0,0,6.25,93.75,0,-3.719116033,191.44994,145.47366,148.90491,148.90491,191.44994,195.52727,60.89322,62.95264,62.95264,46.369278,36.4828752,41.4260766,162.7771233,64.5463477,119.0272165,165.6267512,90.59036528,129.6358199,114.5598964,0.382702706,2.797521028,2.782670732,2.782670732,2.834105192,2.834105192,2.806515631,2.806515631,2.806515631,2.806515631,2.778142033,2.778142033,2.814811191,2.814811191,2.79051913,2.79051913,2.782670732,2.782670732,2.786393642,2.786393642,2.786393642,2.786393642,2.782356983,2.803588501,2.799884836,2.799884836,2.782670732,2.79051913,2.786393642,2.786393642,2.799884836,2.799884836,2.803588501,2.782356983,2.786393642,2.786393642,2.782670732,2.79051913,2.786393642,2.786393642,2.799884836,2.799884836,2.782356983,2.803588501,2.786393642,2.786393642,2.834105192,2.834105192,2.778142033,2.778142033,2.806515631,2.806515631,2.806515631,2.806515631,2.814811191,2.814811191,2.782670732,2.782670732,2.782356983,2.803588501,2.786393642,2.786393642,2.786393642,2.786393642,2.799884836,2.799884836,2.806515631,2.806515631,2.806515631,2.806515631,2.814811191,2.814811191,2.778142033,2.778142033,2.806515631,2.806515631,2.806515631,2.806515631,2.814811191,2.814811191,2.778142033,2.778142033,2.797521028,2.777383408,2.817554651,2.797521028,2.797521028,2.777383408,2.817554651,2.797521028,2.797521028,2.797521028,2.777383408,2.777383408,2.817554651,2.797521028,2.817554651,2.797521028,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3
