Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
60,50,0,50,0,0,-3.291431798,178.57934,119.61839,121.28101,121.4283,173.266,172.68385,44.87709,52.71105,56.13503,41.55806667,37.52301908,39.54054287,138.7982878,75.96182029,113.4554807,135.7981511,95.85911301,119.1577209,108.3342863,0.369913998,2.796917361,2.791103739,2.952184494,2.549839605,2.720637119,2.619570226,2.619570226,2.748659019,2.748659019,2.775377545,2.775377545,2.67073086,2.67073086,2.715394411,2.961487694,2.727212167,3.02038741,2.694305878,2.694305878,2.977676624,2.977676624,2.834891637,2.834891637,2.803743637,2.803743637,2.82851683,2.821414814,2.859876617,2.859876617,2.641546093,2.641546093,2.691966124,2.691966124,2.828346357,2.828346357,2.844255305,2.8397471,2.894897531,2.894897531,2.839170818,2.839170818,2.863758913,2.863758913,2.850136607,2.850136607,2.660623575,2.655388127,2.921631552,2.921631552,2.671413975,2.671413975,2.689441847,2.689441847,2.733061253,2.733061253,2.868463159,2.866331577,2.742053665,2.742053665,2.819313388,2.819313388,2.849679844,2.849679844,2.718692447,2.718692447,2.677688212,2.677688212,2.731276562,2.731276562,2.631335203,2.631335203,2.809222279,2.809222279,2.667606935,2.689217779,2.666985726,2.688601562,2.707223325,2.72852041,2.862425906,2.882576551,2.650736002,2.907958943,2.587678135,2.792361674,2.837651405,3.129731003,2.637047416,2.844503047,2.782248751,2.986884099,2.7956899,2.997662939,2.648926548,2.751741749,2.703806268,2.796917361,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,2
61,50,0,50,0,0,-3.283248639,152.17609,126.45583,125.88704,118.54014,177.13137,177.28914,49.23873,41.42598,50.80049,37.34061267,30.97254502,34.15657884,138.7069578,58.74827167,98.00306371,126.0860569,78.49670678,104.7917464,94.69671655,0.386214893,2.536852506,2.873787271,2.949477812,2.848484272,2.894868101,2.825133859,2.825133859,2.851389093,2.851389093,2.901749821,2.901749821,2.884911955,2.884911955,2.957222619,3.038122071,2.70999642,2.751198429,2.789237701,2.789237701,2.79682983,2.79682983,2.996912273,2.996912273,2.728991135,2.728991135,2.628757843,2.682227541,2.911450906,2.911450906,2.759667956,2.759667956,2.728271612,2.728271612,2.725246152,2.725246152,2.708040049,2.733797845,2.994760648,2.994760648,2.89952382,2.89952382,2.875555603,2.875555603,2.670130926,2.670130926,2.590440319,2.736215057,2.636996257,2.636996257,2.790914779,2.790914779,2.969482459,2.969482459,2.606705739,2.606705739,2.531923581,2.5869085,2.722424147,2.722424147,2.724486549,2.724486549,2.780897891,2.780897891,2.581542471,2.581542471,2.785449482,2.785449482,2.599860074,2.599860074,2.839931733,2.839931733,2.791014959,2.791014959,2.782145188,2.80347232,2.563982148,2.587108358,2.813407612,2.834499531,2.79389604,2.81513415,2.908402529,2.854514959,2.868238167,2.76720839,3.072201244,3.005199007,2.839345853,2.754908537,2.662449199,2.862925048,2.596707881,2.697821534,2.631688302,2.539290452,2.631504144,2.536852506,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,2,0,2,0
63,50,0,50,0,0,-3.287539274,174.618,122.34182,123.82466,119.19828,171.71378,168.53703,45.65726,46.29129,56.41315,39.63927667,35.29322408,37.46625037,138.3998144,70.37291998,108.0182773,131.4592578,90.09444025,113.9269964,103.0957273,0.375847946,2.852043941,2.66379547,2.825802645,2.760087127,2.853059699,2.660715235,2.660715235,2.8292805,2.8292805,2.767023648,2.767023648,2.811378328,2.811378328,2.702999787,2.899626293,2.958545714,3.087217827,2.676012204,2.676012204,2.906398922,2.906398922,2.679984522,2.679984522,2.881899457,2.881899457,2.598719759,2.649020061,2.742418874,2.742418874,2.629314058,2.629314058,2.718124797,2.718124797,2.65693477,2.65693477,2.745785156,2.800237195,2.849675857,2.849675857,2.798386693,2.798386693,2.917797446,2.917797446,2.818272396,2.818272396,2.629662609,2.806440017,2.683657399,2.683657399,2.636191238,2.636191238,2.690260922,2.690260922,2.814432069,2.814432069,2.833670393,3.058728293,2.668402951,2.668402951,2.763417301,2.763417301,2.992143033,2.992143033,2.854637817,2.854637817,2.921004158,2.921004158,2.760618987,2.760618987,2.655481107,2.655481107,2.853412579,2.853412579,2.71257499,2.733843279,2.678891018,2.700424612,2.690826079,2.712264918,2.843666668,2.863961613,2.676189804,2.650660839,2.831629755,2.900852334,2.950333779,2.981642691,2.743836878,2.79684815,2.541716789,2.775840108,2.696996882,3.119129027,2.77722668,2.92894525,2.621962354,2.852043941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,2
64,50,0,50,0,0,-3.294898655,171.04367,124.99334,125.04383,124.96485,170.88045,165.40991,44.38798,48.16533,48.19762,36.97232,32.27913717,34.62572858,139.70423,62.73900666,100.8265763,126.406096,82.2554777,107.1321759,95.95010025,0.38553186,2.715022348,2.977755222,2.789564891,2.769205273,2.676368439,2.8767204,2.8767204,2.781378956,2.781378956,2.763921123,2.763921123,2.670856221,2.670856221,2.76670193,2.676313372,2.810628813,2.701177957,2.747920188,2.747920188,2.682714528,2.682714528,2.763177865,2.763177865,2.751917011,2.751917011,2.871554419,2.751700957,2.789931867,2.789931867,2.897291313,2.897291313,2.758467659,2.758467659,2.774966919,2.774966919,2.97774792,2.769214562,2.781374414,2.781374414,2.76392971,2.76392971,2.670863583,2.670863583,2.876691425,2.876691425,2.751702508,2.766738971,2.897296098,2.897296098,2.774962037,2.774962037,2.789937984,2.789937984,2.758453672,2.758453672,2.782658364,2.810649944,2.793164966,2.793164966,2.766448579,2.766448579,2.753849129,2.753849129,2.776111333,2.776111333,2.753837939,2.753837939,2.766436751,2.766436751,2.793184248,2.793184248,2.776129073,2.776129073,2.671862476,2.693619775,2.737319991,2.758561062,2.752638678,2.773762444,2.741318249,2.762528578,2.842832458,2.789398392,2.820819619,2.715023545,2.797454368,2.719561615,2.719554878,2.661165816,2.957455873,2.842829635,2.83723163,2.820779958,2.837218882,2.799014462,2.789396375,2.715022348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,0,2,0,2,2,2,2,2,2,0,0,2,0,2,0,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
65,50,0,50,0,0,-3.293858197,169.46675,119.0963,122.296,125.41932,177.22141,174.95995,47.16649,55.82191,49.68572,40.85725667,36.49573005,38.67649336,139.4745944,72.68641118,111.4262553,135.4985866,92.99370821,117.4977413,106.2119113,0.373080934,2.912683382,2.655668343,2.826797232,2.766473614,2.899248978,2.753281543,2.753281543,2.86966537,2.86966537,2.641399093,2.641399093,2.864246505,2.864246505,2.543965846,2.646475467,2.79128777,2.940428248,2.713303792,2.713303792,2.792479897,2.792479897,2.638382148,2.638382148,2.778958571,2.778958571,2.81603504,2.6499393,2.648173122,2.648173122,2.824069331,2.824069331,2.649557799,2.649557799,2.69983339,2.69983339,2.786733491,2.632969759,2.642489649,2.642489649,2.924971641,2.924971641,2.735187976,2.735187976,2.653678401,2.653678401,2.890644763,2.850278909,2.672202298,2.672202298,2.843776423,2.843776423,2.859038387,2.859038387,2.884227321,2.884227321,2.936474791,2.907038986,2.737018465,2.75835436,2.698177638,2.719818241,2.707075819,2.728645852,2.883682372,2.903940895,2.791719084,2.791719084,2.926409391,2.926409391,2.732060965,2.732060965,2.797833283,2.797833283,2.882434863,2.882434863,2.892264204,2.892264204,2.748754606,2.748754606,2.84907572,2.84907572,2.684857358,2.56918417,2.846584648,2.761434199,2.73478569,2.633977772,2.931504104,2.828349526,2.699065143,2.804087063,2.624623941,2.689519714,2.962417044,2.861705184,2.99853546,2.912683382,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,2,2,2,2,2,2,0,0,2,2,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0,2,0,0,0,2,2,2,2,2,0,2,0,2
66,50,0,50,0,0,-3.286548493,171.39341,124.902,120.96641,121.97449,169.33532,164.80884,44.85439,47.36574,48.4298,37.30963067,33.04471602,35.17717334,137.9137078,65.15117279,102.2498277,126.2044508,84.38060354,108.2246203,97.26208526,0.382460215,2.719877316,2.954030537,2.774813321,2.770228091,2.584873445,2.826383399,2.826382784,2.640357118,2.640357776,2.724484813,2.724484175,2.660187102,2.660187755,2.780532322,2.581079704,3.05700772,2.796596882,2.900990368,2.900989768,2.696980698,2.696980053,2.665913288,2.66591394,2.862090612,2.862090005,2.934105475,2.705076556,2.692786918,2.692787564,2.87891399,2.878913386,2.764193856,2.764193227,2.67664162,2.676642269,2.82390474,2.719265517,2.7923848,2.792384178,2.698172815,2.69817346,2.713032723,2.713033364,2.737986931,2.737987566,2.754533559,2.743415066,2.892799801,2.8927992,2.885888929,2.885888326,2.801689178,2.801688557,2.7934422,2.793442823,2.984502315,2.973583777,2.689855901,2.689856548,2.690963547,2.690962901,2.682841642,2.68284229,2.856542249,2.85654164,2.810305687,2.810305068,2.899741927,2.899741327,2.779956361,2.779955735,2.896657591,2.896656991,2.675131287,2.696612474,2.848032714,2.868219268,2.625543335,2.647426908,2.731025327,2.752070269,2.724153245,2.802083489,2.858912752,2.958028434,2.638474694,2.836873052,2.595101301,2.741203487,2.941939391,2.856164264,2.67539468,2.663410755,3.138224784,2.900743721,2.896611197,2.719877316,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,2,2,2,2,0,0,2,0,2,2,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,2,2,2,0,2,2,2,2,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,0,0,2,2,2,0,0,2,2,0,0,2,2,2,2,2,0,2,0,2
67,50,0,50,0,0,-3.297015786,164.33394,124.43367,124.30534,122.20781,176.74487,174.85736,45.14305,45.03188,48.9656,37.49406267,33.64796701,35.57101484,139.7588678,67.72625894,103.2348947,125.097644,86.39002539,108.7635715,98.36763137,0.382693632,2.786159468,2.678945883,2.625004248,2.881440439,2.849379034,2.854856335,2.854856335,2.781648084,2.781648084,2.616534148,2.616534148,2.814643059,2.814643059,2.693377824,2.626616677,2.769483751,2.678383516,2.83114353,2.83114353,2.712527497,2.712527497,2.675401008,2.675401008,2.749106832,2.749106832,2.777989198,2.793689099,2.626731145,2.626731145,2.837857561,2.837857561,2.771918695,2.771918695,2.714266438,2.714266438,2.715619207,2.72662922,2.691650935,2.691650935,2.809447048,2.809447048,2.75769124,2.75769124,2.741306296,2.741306296,2.997537378,2.921933825,2.697646946,2.697646946,2.817944793,2.817944793,2.810369243,2.810369243,2.924819723,2.924819723,2.836212951,2.797884962,2.783001887,2.783001887,2.794473168,2.794473168,2.75718198,2.75718198,2.838184825,2.838184825,2.761870493,2.761870493,2.94908498,2.94908498,2.906538264,2.906538264,2.80543453,2.80543453,2.761344979,2.782645449,2.828359379,2.84915889,2.741505553,2.762958975,2.704489191,2.726233919,2.697675778,2.644900921,2.887985183,2.811600035,2.705951248,2.639483547,2.701820038,2.702426696,2.724999175,2.776692488,2.700948655,2.744834969,3.023998653,2.978220273,2.834371271,2.786159468,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,2,0,2,2,2,2,2,0,2,0
68,50,0,50,0,0,-3.295979611,169.3323,126.77378,120.7142,120.93543,169.5958,169.0876,47.593,53.26723,53.30367,40.13893267,34.45505751,37.29699509,138.3180578,65.65036086,107.6478125,136.8238556,86.95931027,114.7658338,102.663375,0.376295527,2.61689995,2.789425869,2.859979069,2.745017516,2.789464006,2.741691966,2.741691966,2.88472647,2.88472647,2.741716134,2.741716134,2.884719833,2.884719833,2.80455294,2.895920772,2.681745614,2.804590104,2.710766475,2.710766475,2.740867606,2.740867606,2.710724088,2.710724088,2.740889981,2.740889981,2.804541405,2.789417952,2.808996785,2.808996785,2.642755073,2.642755073,2.642759086,2.642759086,2.808988828,2.808988828,2.895922175,2.859986846,2.902768025,2.902768025,2.90276866,2.90276866,2.902767985,2.902767985,2.902767549,2.902767549,2.681740914,2.804576239,2.740868351,2.740868351,2.710758069,2.710758069,2.740893837,2.740893837,2.710726911,2.710726911,2.74501584,2.789471731,2.884727702,2.884727702,2.741697628,2.741697628,2.884718437,2.884718437,2.741718255,2.741718255,2.726305363,2.726305363,2.726303264,2.726303264,2.726296193,2.726296193,2.726296885,2.726296885,2.631767528,2.653751142,2.798689981,2.819372343,2.798702392,2.819384664,2.631770413,2.653754002,2.810630224,2.616905091,2.713279026,2.714331042,2.616897658,2.896500526,3.211416344,2.810640077,3.211410226,2.896497261,2.714327274,2.713287069,2.616906177,2.810651962,2.810648986,2.61689995,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,2,2,0,2,2,0,0,0,2,2,0,0,2,2,0,2,0,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,0,2,2,0,2,2,0,0,0,0,2,2
70,43.75,0,56.25,0,0,-3.244987321,168.00394,117.98734,124.51187,124.89051,170.22563,175.94488,47.85435,45.00098,43.79301,37.11531667,33.79072062,35.45301864,138.7726544,69.09987704,102.9246205,122.9932248,87.07317841,108.052687,98.01246054,0.382286534,2.888921594,2.679492135,2.882164268,2.546881642,2.719089264,2.771018555,2.771018555,2.845653518,2.845653518,2.847863215,2.847863215,2.674907491,2.674907491,2.67949182,2.882165376,2.54688159,2.719087972,2.771018651,2.771018651,2.845653888,2.845653888,2.847863253,2.847863253,2.674907363,2.674907363,2.92667225,2.92667135,2.7537459,2.7537459,2.759402387,2.759402387,2.759401658,2.759401658,3.091532253,3.091532253,3.065701355,3.065702537,2.837879428,2.837879428,2.861774919,2.861774919,2.861775667,2.861775667,2.873561846,2.873561846,2.653821941,2.855081184,2.967158324,2.967158324,2.665623386,2.665623386,2.959702264,2.959702264,2.755333463,2.755333463,2.65382189,2.855080531,2.967158771,2.967158771,2.665622649,2.665622649,2.959702979,2.959702979,2.755333179,2.755333179,2.589205086,2.612296801,2.796935651,2.818325857,2.710620515,2.732686439,2.710620682,2.732686605,2.732806299,2.732806299,2.789234492,2.789234492,2.899103147,2.899103147,2.899102393,2.899102393,2.785359264,2.785358967,2.543707912,2.543708123,2.848512323,2.848512356,2.772984093,2.772984862,2.905123341,2.923949487,2.905123366,2.923950136,2.62726174,2.627260865,2.888921309,2.888921594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,0,0,2,2,2,2,0,0,2,2,0,2,0,0,2,2,2,2,0,0,2,2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,0,2,0,2,0,0,0,0
71,43.75,0,56.25,0,0,-3.265785506,176.05614,122.57596,119.39294,128.48404,162.09739,172.5845,45.90455,55.33955,40.90244,37.78164733,32.5981371,35.18989222,139.0715456,63.91375639,101.3205116,125.8780229,83.20905333,107.4156578,97.3580313,0.383323807,2.711898181,2.83298626,2.888662714,2.67585254,2.70684484,2.665186934,2.665186934,2.669685436,2.669685436,2.957456108,2.957456108,2.79092995,2.79092995,2.823553645,2.893880266,2.796501911,2.851109928,2.874432377,2.874432377,2.921646031,2.921646031,2.869638979,2.869638979,2.844433884,2.844433884,2.856130763,2.793885556,2.913130527,2.913130527,2.669316466,2.669316466,2.712458129,2.712458129,2.898405053,2.898405053,2.883757354,2.862149212,2.942477759,2.942477759,2.834813153,2.834813153,2.909611219,2.909611219,2.828615722,2.828615722,2.621831793,2.654390652,2.878138435,2.878138435,2.725009645,2.725009645,2.784005551,2.784005551,2.664732979,2.664732979,2.754441606,2.866500612,2.807564621,2.807564621,2.748619524,2.748619524,2.865684003,2.865684003,2.765480465,2.765480465,2.72948712,2.72948712,2.747679543,2.747679543,2.751935548,2.751935548,2.840130105,2.840130105,2.745174601,2.766750403,2.751012845,2.772543214,2.723391965,2.745138976,2.783672528,2.804952217,2.778032511,2.93232573,2.648945382,2.881881972,2.907269836,3.129841784,2.633408129,2.853073992,2.712137397,2.833915838,2.76702872,2.9411795,2.654141659,2.738605421,2.677642597,2.711898181,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,2,2,2,2,2,2,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,2
72,43.75,0,56.25,0,0,-3.262740223,171.38884,130.95218,119.67507,129.60496,148.16261,168.80685,44.95082,47.88684,45.63804,34.903546,25.33772564,30.12063582,138.75808,43.75922727,85.21021936,124.5309172,63.01209245,93.82719491,84.2647091,0.398787024,2.75059545,2.801550298,3.025584906,2.750478639,2.914997208,2.7753714,2.7753714,2.948493913,2.948493913,2.82872153,2.82872153,2.776916464,2.776916464,2.563899166,2.694410542,2.634061149,2.817311164,2.635727572,2.635727572,2.752011413,2.752011413,2.711013001,2.711013001,2.837627682,2.816582302,2.933029014,2.691011448,2.786740305,2.786740305,2.760720257,2.760720257,2.620228716,2.620228716,2.827485241,2.827485241,2.982309261,2.674548105,2.828622123,2.828622123,2.99931429,2.99931429,2.735510795,2.735510795,2.836087887,2.836087887,2.866051849,2.878299382,2.900376343,2.900376343,2.877599918,2.877599918,2.912593806,2.912593806,2.793853405,2.793853405,2.750852988,2.771870204,2.862515993,2.862515993,2.63129679,2.63129679,2.692024891,2.692024891,2.910490797,2.889976069,2.787354871,2.787354871,2.896338554,2.896338554,2.852487638,2.852487638,2.639991116,2.662432739,2.80769007,2.80769007,2.823586048,2.823586048,2.890625165,2.890625165,2.724545674,2.702619865,2.739733214,2.570789676,2.83012084,2.657590954,2.966535164,2.717608004,2.899175426,2.671828602,2.81730419,3.04732693,2.645880175,2.84181834,2.939875536,2.729749395,2.932033212,2.75059545,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,0,0,0,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,2,0,0,0,2,2,2,2,0,0,0,0
