Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,Cohesive_energy,c11,c12,c13,c23,c22,c33,c44,c55,c66,G_V,G_R,G,B,E_100,E_110,E_111,E_113,E_331,E_VRH,nu,avg_r,1 r,2 r,3 r,4 r,5 r,6 r,7 r,8 r,9 r,10 r,11 r,12 r,13 r,14 r,15 r,16 r,17 r,18 r,19 r,20 r,21 r,22 r,23 r,24 r,25 r,26 r,27 r,28 r,29 r,30 r,31 r,32 r,33 r,34 r,35 r,36 r,37 r,38 r,39 r,40 r,41 r,42 r,43 r,44 r,45 r,46 r,47 r,48 r,49 r,50 r,51 r,52 r,53 r,54 r,55 r,56 r,57 r,58 r,59 r,60 r,61 r,62 r,63 r,64 r,65 r,66 r,67 r,68 r,69 r,70 r,71 r,72 r,73 r,74 r,75 r,76 r,77 r,78 r,79 r,80 r,81 r,82 r,83 r,84 r,85 r,86 r,87 r,88 r,89 r,90 r,91 r,92 r,93 r,94 r,95 r,96 r,1 Type 1,2 Type 1,3 Type 1,4 Type 1,5 Type 1,6 Type 1,7 Type 1,8 Type 1,9 Type 1,10 Type 1,11 Type 1,12 Type 1,13 Type 1,14 Type 1,15 Type 1,16 Type 1,17 Type 1,18 Type 1,19 Type 1,20 Type 1,21 Type 1,22 Type 1,23 Type 1,24 Type 1,25 Type 1,26 Type 1,27 Type 1,28 Type 1,29 Type 1,30 Type 1,31 Type 1,32 Type 1,33 Type 1,34 Type 1,35 Type 1,36 Type 1,37 Type 1,38 Type 1,39 Type 1,40 Type 1,41 Type 1,42 Type 1,43 Type 1,44 Type 1,45 Type 1,46 Type 1,47 Type 1,48 Type 1,49 Type 1,50 Type 1,51 Type 1,52 Type 1,53 Type 1,54 Type 1,55 Type 1,56 Type 1,57 Type 1,58 Type 1,59 Type 1,60 Type 1,61 Type 1,62 Type 1,63 Type 1,64 Type 1,65 Type 1,66 Type 1,67 Type 1,68 Type 1,69 Type 1,70 Type 1,71 Type 1,72 Type 1,73 Type 1,74 Type 1,75 Type 1,76 Type 1,77 Type 1,78 Type 1,79 Type 1,80 Type 1,81 Type 1,82 Type 1,83 Type 1,84 Type 1,85 Type 1,86 Type 1,87 Type 1,88 Type 1,89 Type 1,90 Type 1,91 Type 1,92 Type 1,93 Type 1,94 Type 1,95 Type 1,96 Type 1,1 Type 2,2 Type 2,3 Type 2,4 Type 2,5 Type 2,6 Type 2,7 Type 2,8 Type 2,9 Type 2,10 Type 2,11 Type 2,12 Type 2,13 Type 2,14 Type 2,15 Type 2,16 Type 2,17 Type 2,18 Type 2,19 Type 2,20 Type 2,21 Type 2,22 Type 2,23 Type 2,24 Type 2,25 Type 2,26 Type 2,27 Type 2,28 Type 2,29 Type 2,30 Type 2,31 Type 2,32 Type 2,33 Type 2,34 Type 2,35 Type 2,36 Type 2,37 Type 2,38 Type 2,39 Type 2,40 Type 2,41 Type 2,42 Type 2,43 Type 2,44 Type 2,45 Type 2,46 Type 2,47 Type 2,48 Type 2,49 Type 2,50 Type 2,51 Type 2,52 Type 2,53 Type 2,54 Type 2,55 Type 2,56 Type 2,57 Type 2,58 Type 2,59 Type 2,60 Type 2,61 Type 2,62 Type 2,63 Type 2,64 Type 2,65 Type 2,66 Type 2,67 Type 2,68 Type 2,69 Type 2,70 Type 2,71 Type 2,72 Type 2,73 Type 2,74 Type 2,75 Type 2,76 Type 2,77 Type 2,78 Type 2,79 Type 2,80 Type 2,81 Type 2,82 Type 2,83 Type 2,84 Type 2,85 Type 2,86 Type 2,87 Type 2,88 Type 2,89 Type 2,90 Type 2,91 Type 2,92 Type 2,93 Type 2,94 Type 2,95 Type 2,96 Type 2
58,37.5,0,0,62.5,0,-3.732455992,190.05347,140.59316,139.21348,139.70144,192.98326,191.56998,73.95683,78.54594,79.53003,56.74646867,43.01929765,49.88288316,157.0692078,73.48885055,139.5082956,199.1420463,104.571028,152.8185828,135.3231033,0.356408198,2.804464031,2.641452212,2.704783989,2.666593775,2.752598164,2.708662305,2.708662305,2.72867626,2.72867626,2.635769837,2.635769837,2.689408891,2.689408891,2.641452212,2.704783989,2.666593775,2.752598164,2.708662305,2.708662305,2.72867626,2.72867626,2.635769837,2.635769837,2.689408891,2.689408891,2.772334227,2.772334227,2.631236633,2.631236633,2.700997844,2.700997844,2.700997844,2.700997844,2.725050943,2.725050943,2.670166439,2.670166439,2.661108517,2.661108517,2.7369413,2.7369413,2.7369413,2.7369413,2.679916043,2.679916043,2.860789524,2.736071193,2.721440152,2.721440152,2.74793501,2.74793501,2.689594679,2.689594679,2.781306507,2.781306507,2.860789524,2.736071193,2.721440152,2.721440152,2.74793501,2.74793501,2.689594679,2.689594679,2.781306507,2.781306507,2.658246556,2.658246556,2.813685214,2.813685214,2.714091374,2.714091374,2.714091374,2.714091374,2.728064799,2.748976236,2.735724377,2.75657771,2.713469613,2.734492666,2.713469613,2.734492666,2.636324796,2.636324796,2.704495284,2.704495284,2.65945471,2.65945471,2.72786484,2.72786484,2.722715495,2.756851146,2.722715495,2.756851146,2.793960861,2.793960861,2.804464031,2.804464031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,3,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3
59,37.5,0,0,62.5,0,-3.734017586,188.09853,143.15042,139.49881,142.7983,184.43051,186.98052,73.07723,77.66878,77.35959,54.55858867,38.60852542,46.58355705,156.7116244,63.64476808,129.0268807,196.2184602,93.3588651,143.2994299,127.151772,0.364770963,2.714168971,2.715146821,2.767439963,2.709399246,2.778066358,2.680710572,2.680710572,2.707291358,2.707291358,2.732478075,2.732478075,2.728471484,2.728471484,2.729706007,2.828867638,2.655527144,2.743733665,2.696128499,2.696128499,2.743396487,2.743396487,2.789020457,2.789020457,2.692162055,2.692162055,2.669996919,2.722317438,2.730358327,2.730358327,2.670736994,2.670736994,2.661885349,2.661885349,2.751577616,2.751577616,2.765985302,2.811903237,2.760510293,2.760510293,2.74087029,2.74087029,2.755326476,2.755326476,2.694587281,2.694587281,2.67194681,2.765763679,2.705237863,2.705237863,2.65063243,2.65063243,2.788799485,2.788799485,2.700954221,2.700954221,2.61717153,2.710527156,2.731191931,2.731191931,2.630854288,2.630854288,2.760689225,2.760689225,2.656041533,2.656041533,2.687824437,2.687824437,2.696740449,2.696740449,2.678603172,2.678603172,2.680190724,2.680190724,2.728803714,2.749673746,2.661830223,2.683221224,2.734069868,2.754900006,2.7141429,2.735124802,2.709771234,2.757291936,2.675950891,2.710543077,2.782253931,2.826225267,2.750234839,2.764537946,2.7182639,2.772788726,2.664321303,2.738377601,2.664985302,2.654891555,2.750837671,2.714168971,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,0,0,0,0,3,3,0,3,3,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,3,0,3,3,3,0,0,0,0,0,3,0,3,0
60,37.5,0,0,62.5,0,-3.725959301,193.09987,140.68646,139.81668,141.19165,186.15897,189.53971,75.0968,78.46834,76.22412,55.76476933,41.31198512,48.53837722,156.9097922,69.68593847,135.4338278,197.5683118,100.2556906,149.0698368,132.0038066,0.359788009,2.814630786,2.696319468,2.648493764,2.741052718,2.684464897,2.676463051,2.676463051,2.679517071,2.679517071,2.718612797,2.718612797,2.755822377,2.755822377,2.789635611,2.763479752,2.863476384,2.797356051,2.739225388,2.739225388,2.721108407,2.721108407,2.727732752,2.727732752,2.741704505,2.741704505,2.572968535,2.672684583,2.722879889,2.722879889,2.627772955,2.627772955,2.712867896,2.712867896,2.665385469,2.665385469,2.669340429,2.789053986,2.720987488,2.720987488,2.692968222,2.692968222,2.784441414,2.784441414,2.714373691,2.714373691,2.59053358,2.738209355,2.663630545,2.663630545,2.613609586,2.613609586,2.652095662,2.652095662,2.754817514,2.754817514,2.725984609,2.834705383,2.691118065,2.691118065,2.719637074,2.719637074,2.835755305,2.835755305,2.731286289,2.731286289,2.814848869,2.814848869,2.69075845,2.69075845,2.620430897,2.620430897,2.779785362,2.779785362,2.722388929,2.74337704,2.714108396,2.735160047,2.641500233,2.663125904,2.75789478,2.778614712,2.641299423,2.704100732,2.72019046,2.799342311,2.754928955,2.781224759,2.728893275,2.757095577,2.587038555,2.644338631,2.708467968,2.828044497,2.680638481,2.785801648,2.638081825,2.814630786,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,3,0,0,0,3,0,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
61,37.5,0,0,62.5,0,-3.727776089,191.11411,140.2538,138.78405,136.06269,194.9041,197.77009,77.02573,77.81948,77.88208,57.79130867,45.35329313,51.5723009,157.1099311,79.13875614,144.6721427,199.830954,110.608623,157.3010525,139.4576281,0.352059397,2.765823552,2.695795919,2.696779599,2.705089639,2.712754113,2.750807764,2.750807764,2.73365407,2.73365407,2.686295893,2.686295893,2.672531913,2.672531913,2.628002961,2.710495926,2.597787794,2.569283773,2.668985335,2.668985335,2.723234526,2.723234526,2.64937628,2.64937628,2.628020965,2.628020965,2.812898648,2.775707661,2.68705253,2.68705253,2.777045828,2.777045828,2.731800889,2.731800889,2.811344741,2.811344741,2.781368295,2.763140698,2.682847438,2.682847438,2.707227552,2.707227552,2.662414766,2.662414766,2.75577573,2.75577573,2.794288918,2.838412726,2.754426061,2.754426061,2.755754244,2.755754244,2.744664447,2.744664447,2.740753834,2.740753834,2.686143847,2.709315937,2.831655807,2.831655807,2.680881694,2.680881694,2.695419063,2.695419063,2.749994603,2.749994603,2.638086346,2.638086346,2.71833825,2.71833825,2.727823061,2.727823061,2.656910835,2.656910835,2.624903529,2.646757306,2.771155471,2.791864672,2.805278967,2.825738095,2.667891201,2.689395687,2.77482499,2.676022389,2.653649131,2.559797506,2.682295301,2.572382731,2.71444356,2.663241913,2.851333856,2.749103455,2.848559996,2.751579016,2.716381158,2.689337187,2.809349371,2.765823552,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0,3,3,3,3,0,0,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,0
62,37.5,0,0,62.5,0,-3.726361821,186.52247,142.33467,142.53047,142.53047,186.52247,180.92284,67.76939,74.65386,74.65385,51.85356467,36.60755752,44.2305611,156.5287778,60.42410733,122.9683424,187.7462825,88.78902002,136.6853666,121.2692726,0.370876489,2.776260651,2.586852474,2.760557885,2.75221631,2.866856167,2.644404059,2.644404059,2.761100929,2.761100929,2.668591096,2.668591096,2.800915562,2.800915562,2.737517826,2.866856733,2.677871687,2.822510338,2.680954184,2.680954184,2.753599328,2.753599328,2.70696439,2.70696439,2.716571943,2.716571943,2.702061486,2.750180503,2.691196979,2.691196979,2.67483377,2.67483377,2.696757933,2.696757933,2.654802799,2.654802799,2.586852178,2.752175161,2.761100937,2.761100937,2.668591108,2.668591108,2.800915573,2.800915573,2.644404059,2.644404059,2.7502214,2.737516693,2.674834485,2.674834485,2.654803519,2.654803519,2.691196263,2.691196263,2.696757217,2.696757217,2.738586447,2.677829954,2.717944717,2.717944717,2.766486276,2.766486276,2.727597582,2.727597582,2.696390848,2.696390848,2.717185243,2.738052509,2.756220848,2.776794782,2.707495251,2.728436629,2.685857527,2.706966301,2.753599328,2.753599328,2.680954184,2.680954184,2.706964391,2.706964391,2.716571935,2.716571935,2.72363779,2.671467886,2.769693294,2.776260931,2.727095612,2.784217686,2.784218252,2.748397911,2.589235528,2.723638072,2.716991906,2.769693571,2.716991906,2.816267717,2.671467604,2.776260651,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,0,0,3,3,3,0,0,3,3,0,0,3,3,0,3,3,3,0,0,3,3,3,3,0,0,0,3,0,0,0,0,3,3,3,3,0,3,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,0,0,3,3,0,0,3,3,0,0,0,3,3,0,0,3,3,0,3,0,3,0,3,0,3,0
63,37.5,0,0,62.5,0,-3.730965829,189.41556,141.27463,141.54568,143.68271,185.60185,181.3299,71.22352,77.23219,75.40863,53.429154,37.48519026,45.45717213,156.5948167,61.60470656,125.8723394,192.9793742,90.68765112,140.0361247,124.3401446,0.367662558,2.730757404,2.723791443,2.683175064,2.71192858,2.613747579,2.687272848,2.687272848,2.664530593,2.664530593,2.650165193,2.650165193,2.690943485,2.690943485,2.745394051,2.647428844,2.825070499,2.734645446,2.782851996,2.782851996,2.69086774,2.69086774,2.695080494,2.695080494,2.739763723,2.739763723,2.735777377,2.745972999,2.683095273,2.683095273,2.742929407,2.742929407,2.733404828,2.733404828,2.693167849,2.693167849,2.731898089,2.75682764,2.684699951,2.684699951,2.658352198,2.658352198,2.691667258,2.691667258,2.723584134,2.723584134,2.718761193,2.736561539,2.759368994,2.759368994,2.714471147,2.714471147,2.707922648,2.707922648,2.753384998,2.753384998,2.796302528,2.838709546,2.69823035,2.69823035,2.706606231,2.706606231,2.69527209,2.69527209,2.719271186,2.719271186,2.721081853,2.721081853,2.755838916,2.755838916,2.672160322,2.672160322,2.758884865,2.758884865,2.659247966,2.680580449,2.766498553,2.787010234,2.632564224,2.654111187,2.742087822,2.762780741,2.668829428,2.778202856,2.689396817,2.804615563,2.603446271,2.744112844,2.684283772,2.745634559,2.801290373,2.746517012,2.71501922,2.681204962,2.805652049,2.771547853,2.774125677,2.730757404,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,3,3,0,0,0,0,3,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,0,3,3,0,0,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,0,3
64,37.5,0,0,62.5,0,-3.729066523,191.8053,141.93276,140.0371,141.80483,183.96213,189.48059,75.24775,78.11202,75.38647,55.18080333,40.10880411,47.64480372,156.9774889,66.99979827,132.5893534,196.812727,97.20107701,146.4933603,129.8021696,0.362186005,2.83599495,2.735733555,2.596344143,2.799939732,2.659882482,2.72589317,2.72589317,2.630944166,2.630944166,2.682301953,2.682301953,2.773828853,2.773828853,2.859620028,2.710277577,2.897714402,2.767420775,2.777628658,2.777628658,2.680168778,2.680168778,2.712461808,2.712461808,2.754141036,2.754141036,2.578566503,2.722314366,2.776072136,2.776072136,2.658521351,2.658521351,2.802182013,2.802182013,2.664154779,2.664154779,2.667873676,2.722573565,2.718097858,2.718097858,2.65651189,2.65651189,2.699397495,2.699397495,2.676535273,2.676535273,2.616362965,2.669900626,2.708769603,2.708769603,2.644443726,2.644443726,2.613898623,2.613898623,2.737431221,2.737431221,2.760494598,2.783272004,2.709077611,2.709077611,2.765422812,2.765422812,2.792898431,2.792898431,2.724766013,2.724766013,2.783385751,2.783385751,2.678805619,2.678805619,2.634962203,2.634962203,2.781165525,2.781165525,2.740193068,2.761070943,2.747409195,2.768232647,2.628807367,2.650562746,2.750152435,2.770955271,2.689053854,2.790667704,2.701977035,2.779729946,2.67568977,2.685480939,2.723310407,2.761601963,2.680534747,2.570942093,2.803890189,2.738794563,2.663802356,2.774964352,2.666755728,2.83599495,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,3,3,3,0,3,3,3,3,0,0,0,0,0,0,3,0,3,3,3,3,0,0,3,3,3,3,0,3,3,3,0,0,3,3,0,0,0,3,0,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
65,37.5,0,0,62.5,0,-3.731313871,188.51176,144.39855,141.38496,139.68454,184.36073,191.25243,78.23831,80.60556,76.07547,56.22765933,39.80666149,48.01716041,157.2290022,65.56224879,132.6663555,201.3673583,96.08998995,147.2815443,130.7420958,0.361410115,2.729176994,2.665151068,2.771406738,2.653274641,2.769183784,2.642774578,2.642774578,2.729239767,2.729239767,2.775196769,2.775196769,2.781979657,2.781979657,2.698344869,2.834895392,2.781234941,2.882986267,2.682101193,2.682101193,2.785165416,2.785165416,2.73230243,2.73230243,2.747981192,2.747981192,2.644057809,2.661760158,2.76768652,2.76768652,2.626162739,2.626162739,2.653135038,2.653135038,2.718797697,2.718797697,2.647343289,2.704017132,2.779942853,2.779942853,2.756229706,2.756229706,2.806431408,2.806431408,2.673184034,2.673184034,2.593796616,2.610957012,2.657935128,2.657935128,2.666686372,2.666686372,2.701272489,2.701272489,2.692740308,2.692740308,2.715660754,2.76628229,2.707363569,2.707363569,2.703909319,2.703909319,2.766271572,2.766271572,2.717602709,2.717602709,2.752549461,2.752549461,2.667436818,2.667436818,2.63788662,2.63788662,2.767147166,2.767147166,2.773066473,2.793824219,2.659683292,2.68131895,2.636821137,2.658642851,2.777819307,2.798541799,2.702249475,2.690012353,2.716639103,2.718833006,2.820684975,2.819211315,2.725299681,2.771118856,2.573924928,2.693011573,2.672913649,2.801809389,2.620674978,2.691447511,2.651176135,2.729176994,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,3,3,3,0,0,3,3,3,3,0,0,0,3,3,3,0,0,3,3,3,3,3,3,0,3,0,0,3,3,3,3,0,0,0,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,3,3,3,0,3,3,3,0,3,0,0,0,0,0,3,0,3
66,37.5,0,0,62.5,0,-3.736434559,193.29339,140.73056,139.51006,142.55762,185.04294,189.19326,77.29462,80.55074,72.53289,55.72440667,40.75758316,48.24099491,157.0140078,68.34925115,134.226296,197.7628822,98.80848402,148.0621244,131.2783302,0.360651148,2.715790516,2.673281666,2.675944199,2.765556401,2.762350611,2.707942631,2.707942631,2.712054156,2.712054156,2.689538659,2.689538659,2.745703317,2.745703317,2.683888941,2.68031481,2.678455899,2.692055437,2.689141723,2.689141723,2.69323662,2.69323662,2.700610142,2.700610142,2.737834651,2.737834651,2.744674361,2.739801996,2.704246667,2.704246667,2.735940212,2.735940212,2.732881183,2.732881183,2.722217077,2.722217077,2.664477583,2.673776379,2.72051789,2.72051789,2.670116928,2.670116928,2.663673133,2.663673133,2.757075663,2.757075663,2.827506275,2.759768462,2.721589869,2.721589869,2.754473458,2.754473458,2.670810645,2.670810645,2.781617949,2.781617949,2.764628347,2.67776591,2.729722989,2.729722989,2.724692332,2.724692332,2.653747692,2.653747692,2.770199154,2.770199154,2.736622499,2.736622499,2.774660826,2.774660826,2.742059878,2.742059878,2.671904629,2.671904629,2.706529078,2.727753883,2.732368356,2.753393984,2.715473926,2.736629358,2.651809439,2.673468702,2.726636421,2.705061128,2.72894935,2.720070741,2.677969531,2.6598144,2.700711035,2.681410121,2.752131214,2.717991454,2.73236318,2.694020841,2.786593639,2.739529113,2.723593884,2.715790516,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,0,0,0,0,3,3,3,3,0,0,3,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,3,3,0,0,3,3,3,0,3,3,3,0,3,0,3,0,3,0,3,0
67,37.5,0,0,62.5,0,-3.731291946,185.08268,146.02588,140.32946,140.1072,184.84368,188.57354,73.63154,76.58146,76.67183,54.17945667,37.93856905,46.05901286,156.8249978,62.26552852,127.3353805,195.4033727,91.69720975,141.6914895,125.8558788,0.366245942,2.895897942,2.65312011,2.713902148,2.702199207,2.775285107,2.690397673,2.690397673,2.736000108,2.736000108,2.680475693,2.680475693,2.737483707,2.737483707,2.684796928,2.748766207,2.682183232,2.717158507,2.690870624,2.690870624,2.737912432,2.737912432,2.673080809,2.673080809,2.667554034,2.667554034,2.679218949,2.722081371,2.677391692,2.677391692,2.697114273,2.697114273,2.709355617,2.709355617,2.720114504,2.720114504,2.73767867,2.780255857,2.668704785,2.668704785,2.722534711,2.722534711,2.725819696,2.725819696,2.676487443,2.676487443,2.758736175,2.805029225,2.686698021,2.686698021,2.682083697,2.682083697,2.732556174,2.732556174,2.740327794,2.740327794,2.691098987,2.776334719,2.755946848,2.755946848,2.670780455,2.670780455,2.770931001,2.770931001,2.74879109,2.74879109,2.697622302,2.697622302,2.74734805,2.74734805,2.635129237,2.635129237,2.631413976,2.631413976,2.720484293,2.741437686,2.756906044,2.777584695,2.797933843,2.818311478,2.774856546,2.795402413,2.696985296,2.670799555,2.662482034,2.607979317,2.699216984,2.661656122,2.838646701,2.806830959,2.711326929,2.68561884,2.73854016,2.750954776,2.650719687,2.713446423,2.843544228,2.895897942,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,0,3,3,0,0,3,3,3,0,0,3,0,0,3,3,0,0,3,3,3,0,0,3,0,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,3,3,0,0,3,3,3,3,0,3,0,0,0,0,3,3,3,3,0,3,3,3,0,0,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3
68,37.5,0,0,62.5,0,-3.735832197,186.39384,143.04753,141.70297,136.26056,191.39891,194.34635,77.83323,78.37651,78.52049,57.02124867,41.99311093,49.5071798,157.1290244,70.61516648,137.6296191,201.311915,101.7265273,151.5760088,134.405656,0.357435997,2.729556227,2.701998871,2.75237418,2.735214236,2.776962585,2.725220761,2.725220761,2.752773358,2.752773358,2.671507327,2.671507327,2.763387353,2.763387353,2.631761213,2.656231068,2.723125859,2.753966554,2.671567429,2.671567429,2.716123823,2.716123823,2.700606503,2.700606503,2.73356129,2.73356129,2.701998184,2.631760492,2.644311725,2.644311725,2.764507915,2.764507915,2.661258638,2.661258638,2.644311038,2.644311038,2.752373505,2.656230354,2.70314618,2.70314618,2.779223163,2.779223163,2.660458177,2.660458177,2.703145477,2.703145477,2.735214962,2.7769633,2.671506632,2.671506632,2.725220761,2.725220761,2.752773358,2.752773358,2.763388072,2.763388072,2.723126573,2.75396726,2.700605801,2.700605801,2.671567429,2.671567429,2.716123823,2.716123823,2.733562001,2.733562001,2.792371801,2.792371801,2.792372527,2.792372527,2.68915698,2.68915698,2.707712701,2.707712701,2.721275282,2.742374037,2.721275996,2.742374745,2.719574974,2.740686819,2.725925448,2.746988487,2.669855413,2.609058786,2.800249186,2.747490738,2.720616506,2.688609631,2.766037532,2.729555515,2.669854732,2.720615807,2.60905809,2.688608924,2.800249909,2.747491476,2.766038234,2.729556227,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,0,0,0,0,3,3,3,0,3,3,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,0,3,3,0,0,0,3,0,0,0,3,3,3,3,3,0,3,0,3
